id_cliente,id_atendimento,nota_nps,data_pesquisa
4167,8889,10,2024-03-25 14:40:57
469,2981,10,2024-04-23 20:57:32
4207,11617,10,2023-01-09 00:18:47
4856,10200,6,2024-03-27 15:32:24
3960,3545,10,2023-01-16 22:52:12
3281,2868,7,2025-11-15 00:41:51
4241,18787,10,2023-11-15 02:51:03
3465,13961,10,2024-10-06 05:53:30
1675,4571,8,2025-06-07 05:56:47
1273,6455,10,2025-10-31 18:56:15
1112,1879,2,2024-01-19 22:02:49
1292,17270,10,2023-02-17 21:55:23
3103,3898,9,2025-03-17 03:37:28
2670,2730,9,2023-12-04 12:24:29
549,15003,9,2024-06-23 03:43:57
3262,6851,5,2024-12-19 08:38:52
2361,415,10,2023-01-16 01:22:00
2531,7888,9,2023-08-04 04:35:35
4416,6387,10,2024-01-24 09:24:50
989,9788,10,2024-05-15 05:02:42
2563,16498,9,2023-06-30 17:29:46
2226,15864,10,2024-03-14 04:45:13
524,6486,10,2025-12-07 12:53:27
742,19800,8,2023-06-22 11:13:57
1660,6334,10,2023-08-02 03:24:43
2152,11604,10,2024-10-31 09:28:30
4810,5933,9,2025-10-25 08:12:04
4341,13243,7,2024-10-06 00:14:23
3176,8066,8,2023-11-30 21:31:13
1132,12490,6,2025-09-06 11:54:44
1174,19179,9,2024-05-29 09:28:07
4016,1788,7,2025-07-02 12:33:17
4901,37,10,2023-12-16 01:38:48
2792,7768,10,2024-11-30 01:09:30
1384,4188,9,2023-11-16 20:10:47
1307,1556,9,2023-06-16 19:59:07
4781,7253,6,2024-08-08 14:03:07
4575,6399,0,2025-02-01 03:36:08
1412,15854,7,2023-11-05 09:27:57
245,16285,9,2023-01-31 04:17:37
4670,3709,10,2023-01-25 04:18:17
448,10098,3,2023-08-09 15:01:08
3836,14161,10,2025-10-31 05:59:22
3004,16607,10,2023-05-14 21:39:48
640,5776,6,2024-12-23 20:23:46
1358,9333,8,2025-07-27 00:46:34
2156,13464,3,2025-10-12 06:02:26
2328,17823,9,2024-05-26 17:32:00
4258,7074,7,2025-04-28 11:12:50
1348,15672,9,2024-12-07 02:18:49
4910,19686,10,2024-11-29 11:48:15
3094,17213,8,2025-12-19 23:51:16
3807,1747,9,2023-12-05 20:03:28
4611,15971,5,2023-09-12 04:41:41
1949,13390,9,2024-12-05 15:30:20
2370,7261,8,2024-03-21 02:41:25
4839,10064,8,2023-10-12 16:24:04
2787,4039,4,2025-10-25 22:24:47
3502,3706,10,2025-01-31 01:18:27
1705,3956,10,2023-09-01 09:25:19
4485,19478,9,2024-08-26 01:50:51
4795,3429,7,2023-12-29 03:55:51
519,10028,9,2024-05-03 18:14:23
2200,2508,10,2023-12-06 15:21:17
1062,4682,10,2023-01-06 03:03:11
2006,8403,8,2024-08-08 07:03:26
2625,4748,3,2025-10-28 20:49:50
2072,17147,8,2023-04-30 23:09:02
892,17711,8,2024-10-25 03:50:52
2949,17392,10,2023-06-10 23:46:06
3863,16721,6,2024-09-03 15:47:40
1012,13345,7,2023-05-29 08:02:30
1462,10595,9,2025-11-29 04:21:56
2397,1810,9,2025-12-18 05:23:25
3464,16913,8,2023-09-05 20:38:04
3799,14016,9,2024-03-09 14:34:26
1221,16418,9,2025-01-24 20:55:34
2797,19272,9,2025-02-26 13:13:48
4910,1716,8,2025-09-14 02:53:25
1102,7615,6,2025-09-22 04:53:57
4770,8677,6,2025-07-13 20:05:07
4537,6437,7,2025-11-10 19:07:31
4330,13323,10,2023-11-24 12:00:20
3283,5829,7,2023-01-15 17:21:37
4272,10663,10,2024-06-18 05:43:02
3251,14282,9,2024-11-14 22:17:40
3716,7352,7,2025-03-03 08:07:26
1451,14622,2,2023-09-20 03:21:46
719,17412,9,2024-11-04 14:27:46
1507,1251,10,2023-02-03 08:57:42
1166,6930,10,2025-01-19 05:38:55
3143,18162,8,2024-04-07 07:20:40
4717,16506,10,2023-01-26 09:20:08
633,12929,9,2023-04-26 21:27:31
2915,13777,10,2023-07-07 21:27:31
3357,12940,10,2023-08-04 21:28:03
3870,4862,10,2025-01-05 11:59:16
406,2304,10,2025-01-20 12:07:37
2436,6909,7,2024-05-21 15:37:29
3345,18655,8,2024-05-26 08:36:06
4917,11730,9,2023-10-23 11:18:24
2661,8911,6,2023-08-23 03:05:38
547,8582,8,2025-12-14 07:21:56
2669,19353,8,2024-05-20 23:02:25
534,18352,6,2025-04-02 06:02:34
546,8251,1,2025-10-22 19:05:53
2209,15987,8,2025-10-28 09:16:53
49,6681,5,2023-02-16 13:33:15
4898,12396,4,2025-03-09 19:14:28
4027,10854,9,2023-01-07 10:17:36
2274,16879,10,2023-05-21 20:00:45
4040,2823,7,2023-01-20 12:21:03
2726,15948,0,2024-12-15 10:28:19
2952,1974,10,2023-08-15 02:35:50
3192,19701,7,2023-06-09 14:22:35
2417,268,9,2023-02-25 12:27:48
2292,10925,7,2023-09-24 11:58:01
2189,15500,9,2024-05-11 20:39:33
4591,2771,0,2025-10-22 19:18:10
1990,2330,10,2023-10-05 16:26:46
4222,13361,8,2023-10-08 17:40:10
2576,13168,1,2023-01-31 08:21:42
2683,11700,9,2025-03-10 09:30:26
4742,7992,8,2024-07-25 19:34:05
245,13913,10,2023-04-17 02:29:13
4811,17292,3,2024-02-19 13:02:53
2906,319,10,2023-06-11 06:34:36
327,1537,1,2025-09-02 10:30:35
4157,1472,8,2023-05-14 07:56:38
3263,14496,10,2023-11-27 20:22:31
3566,1370,10,2025-03-01 15:15:50
3855,741,9,2025-07-11 18:40:56
988,9363,10,2024-02-07 22:05:35
4871,1189,9,2023-12-13 13:21:07
4490,10866,8,2024-03-09 14:25:02
1153,15417,10,2025-10-23 13:53:21
4350,17312,10,2023-05-17 15:58:17
4332,19261,6,2025-04-30 17:32:13
764,7384,6,2024-08-05 19:58:02
3815,3488,10,2023-02-07 14:58:30
2700,6045,5,2024-11-05 03:24:11
2457,19438,6,2024-09-27 18:27:46
3472,11527,10,2024-01-30 16:43:59
4351,1234,10,2023-04-23 08:15:20
2461,9870,9,2024-12-30 01:39:03
1543,13221,1,2025-12-01 21:00:37
1071,14761,8,2024-08-02 21:15:46
1336,11445,8,2024-11-26 11:56:09
4391,8982,10,2025-03-14 06:14:21
934,15348,1,2023-12-06 20:48:24
1968,15763,10,2025-03-09 17:54:45
2036,1292,8,2023-01-14 22:39:50
1101,10209,8,2024-12-20 03:41:34
202,16359,10,2025-06-06 06:00:05
1632,10425,8,2024-02-10 09:33:20
829,7863,7,2025-03-25 12:19:57
4659,15059,10,2024-12-10 13:40:27
3006,15915,7,2023-04-13 12:21:05
2886,563,6,2023-08-30 05:47:00
640,1032,9,2025-10-24 09:04:58
3738,5766,10,2025-01-18 03:04:47
1386,17566,10,2024-02-29 15:21:08
640,17947,4,2024-05-19 18:07:02
3470,18941,10,2023-01-25 23:30:57
1914,7059,5,2023-10-05 01:07:32
3389,4378,10,2024-12-01 17:41:06
4192,16931,9,2025-12-15 10:16:15
3015,12055,10,2025-02-24 09:53:14
944,6977,8,2023-04-20 01:04:42
1765,17280,10,2023-05-10 19:24:05
2677,18720,7,2024-08-15 00:13:02
1455,17222,10,2023-05-02 16:45:47
1320,5713,6,2025-10-19 18:07:17
1441,7641,8,2024-03-31 04:50:47
4745,1250,10,2023-12-18 00:21:16
1658,16792,4,2024-08-16 13:49:02
797,18730,9,2025-09-29 05:23:50
3108,2219,9,2024-04-23 07:15:20
1883,11630,2,2024-12-28 16:13:34
2181,17970,9,2024-04-01 00:40:42
3212,16385,10,2024-05-10 12:59:38
4707,16868,10,2024-06-29 15:37:59
461,16822,9,2025-09-01 19:48:43
948,12496,9,2024-05-07 05:34:33
850,15027,10,2024-12-12 02:06:15
2494,9593,9,2025-09-13 17:51:25
2518,6335,3,2024-04-14 07:11:31
2904,4550,6,2025-09-29 05:46:38
2532,12811,8,2025-03-02 02:37:22
4066,7045,9,2025-08-23 03:22:43
2453,11554,10,2025-02-26 02:45:34
42,12253,10,2025-06-12 08:33:54
3846,2355,6,2025-12-31 08:24:58
4114,10032,10,2023-04-30 12:22:07
4552,14835,10,2024-01-13 04:34:44
2247,16453,8,2025-08-19 01:33:25
155,5328,10,2023-03-23 02:52:23
4644,1435,8,2023-03-31 17:52:08
2571,265,9,2023-05-16 19:07:55
3978,8325,4,2023-07-28 14:53:31
4784,18131,10,2025-06-19 03:28:47
4199,14277,8,2023-04-17 23:42:48
3675,10690,9,2024-12-05 04:46:24
3523,17616,8,2025-08-23 08:33:47
4308,18453,10,2025-03-17 11:12:41
2828,6348,6,2025-04-22 00:54:02
180,8585,8,2024-03-10 21:09:12
366,3379,9,2025-08-03 17:50:58
1047,13956,10,2024-03-14 18:14:59
4598,15475,10,2024-08-10 00:30:06
4093,8621,7,2025-11-14 17:19:49
4347,1438,10,2025-11-29 18:09:47
1568,15415,9,2024-02-18 04:04:01
3802,7961,7,2023-10-15 15:14:02
4331,18942,10,2024-04-06 18:08:39
4689,4693,9,2024-04-25 11:30:13
565,7442,9,2023-10-18 00:50:42
1885,6256,6,2023-08-21 17:35:28
4954,19943,10,2024-12-07 01:07:23
1193,8595,9,2024-04-11 16:02:50
388,18299,7,2023-01-07 11:27:46
2196,14456,10,2025-05-15 22:20:50
1532,66,10,2024-04-28 02:40:44
3125,13308,10,2024-03-10 10:16:35
2767,16115,9,2024-02-20 06:13:59
1946,17987,6,2024-11-18 07:34:14
842,6186,8,2023-10-24 05:57:39
122,14724,9,2024-04-01 05:50:52
4535,2866,10,2024-03-14 17:26:02
1652,12275,9,2024-11-05 18:56:00
4736,14701,7,2023-05-16 15:03:25
2571,5114,9,2023-12-07 20:32:36
1621,4409,10,2025-03-01 10:40:25
771,6026,10,2024-12-05 17:09:06
747,9680,6,2025-07-28 14:49:27
1853,6891,9,2023-08-18 17:15:48
849,7513,6,2023-09-29 15:36:50
3432,1422,9,2024-08-03 19:53:33
3856,11736,9,2023-04-23 23:00:25
2110,19320,10,2025-06-14 16:45:42
1772,18014,9,2024-09-22 19:06:31
1004,8001,9,2023-04-04 14:00:09
3537,7103,10,2023-11-21 11:54:32
638,4350,8,2023-10-26 08:40:20
2343,1661,9,2025-12-31 22:10:27
4679,74,10,2023-04-25 19:47:49
3348,1844,7,2025-10-28 21:00:58
942,771,10,2023-10-30 10:17:32
4405,16905,8,2025-05-06 05:43:03
1383,1286,10,2025-12-29 10:52:58
4409,13135,10,2023-07-01 22:09:00
2280,19894,10,2025-08-16 02:02:04
562,1942,7,2024-10-10 21:54:11
1227,18868,10,2025-12-09 03:37:06
2132,9979,10,2024-06-19 13:05:52
1712,8266,7,2024-07-07 04:09:20
1076,3398,10,2024-12-04 22:36:06
4176,10376,10,2023-10-06 19:05:06
3331,5065,8,2023-05-11 03:35:36
84,19554,10,2025-04-14 22:48:11
970,4028,8,2023-06-02 13:21:27
4173,17511,10,2023-03-06 13:41:00
4037,16910,9,2023-08-25 18:00:16
1773,10666,7,2025-02-08 08:16:53
2249,5898,10,2025-02-22 08:54:43
4996,14766,9,2023-11-05 01:25:38
3600,3964,10,2024-03-21 15:24:40
3302,3938,9,2025-04-27 19:19:35
1528,10242,10,2024-09-18 18:34:20
2807,9821,10,2023-05-08 17:06:09
1728,1111,8,2025-06-12 10:34:22
4608,4415,8,2023-12-31 05:26:17
4091,10192,10,2023-03-01 07:50:11
2769,19072,6,2025-06-16 23:24:28
2909,19870,8,2024-09-18 08:50:05
1554,3147,10,2024-09-22 14:17:34
3466,1378,9,2024-01-03 02:29:16
3909,17246,9,2024-12-31 16:16:41
4086,7508,9,2025-07-05 00:11:20
4861,145,10,2025-06-18 08:52:43
2090,6193,9,2023-05-29 15:08:43
2708,3515,6,2023-06-04 03:52:55
3368,14854,8,2024-08-13 19:25:32
311,7273,7,2024-03-04 11:18:55
1303,6072,5,2023-10-12 01:34:32
4014,15947,9,2023-11-29 02:57:03
3188,15036,10,2023-09-28 13:04:02
70,15616,6,2023-02-06 18:29:09
4212,17198,10,2025-01-29 11:58:17
4721,14695,5,2024-11-29 19:59:18
1038,1831,10,2025-01-13 10:22:31
4271,4182,3,2025-01-07 06:22:08
4335,12874,6,2025-03-20 22:55:17
3835,10523,10,2024-05-31 08:19:32
2365,5958,9,2024-04-23 16:47:16
1235,17884,9,2023-10-29 22:24:00
1905,13895,8,2024-10-15 15:50:19
2678,1056,10,2025-12-06 07:16:50
2557,9665,9,2025-01-06 07:16:07
1053,595,6,2025-03-30 20:57:24
1610,12514,10,2025-08-14 18:06:10
742,1526,8,2024-12-12 01:03:41
4538,19856,8,2023-07-31 00:22:04
574,5825,10,2024-11-19 08:56:26
2841,5155,10,2025-04-08 03:09:47
439,9659,6,2025-12-01 02:54:04
2623,13209,10,2023-09-11 22:00:44
1392,15661,8,2025-11-27 01:25:52
4373,19620,6,2025-10-26 13:19:53
4543,18198,10,2023-08-10 12:30:42
183,762,8,2024-05-29 00:15:04
178,7825,6,2024-11-19 03:29:59
3770,14907,9,2025-04-28 09:02:30
703,12273,6,2025-05-12 03:49:44
3262,15615,10,2024-04-23 02:53:30
4891,82,10,2024-04-11 13:27:38
3287,7043,10,2023-07-12 01:39:31
3208,12059,9,2025-06-08 23:43:25
4439,8725,7,2023-08-12 12:01:43
3872,959,8,2023-11-29 04:46:42
107,8665,9,2024-10-01 13:51:08
781,6610,9,2023-06-19 13:10:13
3063,15934,10,2025-01-19 21:31:21
2624,10754,8,2023-12-31 19:41:55
1907,7239,10,2025-01-15 12:24:23
3096,16589,9,2024-03-10 02:29:33
1772,15517,8,2024-06-13 03:28:12
4511,3955,3,2024-02-24 17:08:01
1987,4404,9,2023-06-20 08:55:55
904,14886,10,2024-03-26 00:57:49
3527,17969,10,2023-05-27 08:06:06
616,4512,4,2024-11-10 07:22:04
2047,15791,10,2025-12-26 18:48:11
347,6858,7,2023-10-06 03:13:03
3286,5354,10,2025-12-05 01:07:22
4559,4588,9,2023-11-08 04:07:12
4436,16473,10,2023-01-25 09:09:38
2566,18348,9,2023-01-11 04:42:00
4051,11074,8,2023-08-30 02:22:32
563,13786,9,2023-05-13 08:52:49
2153,17029,8,2023-01-13 23:54:18
4747,11338,9,2025-08-23 19:43:30
1375,3725,10,2025-10-07 12:04:28
4632,1265,9,2025-01-14 09:25:57
2747,4868,10,2025-02-17 20:47:37
766,12439,10,2025-08-05 00:21:59
513,7256,10,2025-03-17 22:14:59
206,13293,7,2023-01-27 23:59:09
2723,9793,9,2024-11-20 18:54:23
2398,13904,9,2025-03-21 23:51:52
1586,4375,9,2025-11-25 16:19:19
1269,4088,9,2025-11-13 05:17:04
169,15604,10,2023-12-17 21:28:39
1312,12815,10,2025-04-25 05:48:07
758,1898,10,2023-07-07 23:51:43
953,12268,10,2025-01-30 08:31:10
992,7417,7,2025-04-05 00:58:07
1180,17546,10,2024-10-06 18:43:43
3819,12525,8,2023-12-05 11:29:41
3458,15501,9,2023-06-11 11:53:05
1009,2530,9,2023-08-13 18:54:40
468,14952,3,2025-08-07 12:20:54
4399,8105,10,2025-10-08 09:55:20
305,6923,10,2025-12-29 12:19:56
2199,8908,6,2024-03-04 15:36:22
2047,661,1,2024-07-30 14:45:43
2822,11472,10,2023-12-21 19:28:21
2131,8745,9,2025-12-14 14:14:18
4400,1119,10,2024-11-17 14:10:18
559,1288,6,2024-11-11 20:13:58
930,16258,8,2024-01-27 16:22:31
4171,12099,8,2025-08-21 11:11:25
205,7359,10,2025-09-04 11:34:16
2654,2317,6,2023-02-24 22:01:18
2327,1418,7,2024-10-24 04:54:44
1555,16903,10,2025-09-20 00:30:16
651,8,9,2023-07-01 23:59:22
3609,10928,8,2024-12-09 17:39:40
1694,995,10,2023-05-27 02:39:06
3684,13090,10,2025-02-03 14:20:14
1900,4293,10,2024-12-04 05:14:45
1032,15192,10,2024-10-28 19:46:45
382,9237,5,2023-06-19 10:30:17
3177,2410,9,2023-05-24 18:00:57
528,297,10,2023-01-20 11:09:26
278,1865,10,2023-10-01 12:54:49
3171,17868,10,2025-06-09 04:19:11
2015,10445,10,2025-05-26 05:18:08
2925,16478,6,2024-02-03 16:01:01
1966,13702,10,2025-08-14 12:10:34
2809,13492,9,2023-02-16 09:37:34
477,1146,10,2023-08-08 03:07:28
4660,5790,1,2023-02-05 16:02:11
2044,18909,10,2024-12-20 22:33:26
1680,17921,9,2023-09-04 03:32:53
997,11863,7,2023-03-25 23:16:04
3444,15186,9,2025-03-24 21:20:15
210,11593,8,2025-04-11 22:56:20
3461,17489,10,2025-12-29 22:34:24
4915,16327,10,2023-11-07 04:21:42
3608,15502,10,2025-10-03 12:20:32
1144,11316,5,2024-08-05 06:43:17
3918,17931,6,2024-08-19 20:50:24
1318,12790,7,2024-09-01 02:01:09
1588,19830,0,2023-07-17 13:16:31
2566,13171,8,2025-02-09 03:49:30
4575,11475,10,2023-11-24 14:47:59
1285,8382,0,2023-07-31 04:51:48
3486,10225,7,2023-03-03 16:34:10
842,478,10,2025-03-17 22:06:44
194,10835,10,2023-11-12 13:09:24
4722,16546,10,2024-08-30 18:28:07
1538,4191,7,2023-04-23 19:53:36
471,18120,10,2023-06-08 15:11:12
4578,11994,6,2024-04-30 20:34:11
3096,13403,10,2023-03-30 08:16:12
3561,19768,10,2024-08-16 17:46:53
4049,11352,9,2024-08-17 00:01:54
2633,17206,10,2025-07-24 20:41:10
3091,659,10,2023-07-29 11:25:10
2956,2724,6,2025-04-21 20:52:42
4193,1794,10,2025-10-13 04:22:30
3161,17007,10,2024-09-20 00:38:49
1274,5431,9,2023-06-16 17:37:24
3112,12529,10,2023-06-21 21:34:10
3796,494,9,2023-08-15 09:07:33
2518,4254,2,2025-11-08 13:38:46
173,14686,10,2025-08-04 04:20:53
2833,1464,8,2023-06-17 07:59:10
1279,16092,8,2023-05-15 01:44:44
2442,17715,8,2025-08-20 03:20:39
4448,4009,10,2025-12-28 02:01:03
2754,2288,4,2023-04-17 15:11:13
1820,18935,6,2023-03-05 04:06:05
1038,10552,6,2024-08-17 08:14:42
3753,9158,10,2023-03-16 09:54:38
4187,445,10,2024-10-05 03:28:42
4659,8631,7,2023-03-16 19:05:45
3206,673,7,2024-05-28 00:33:02
194,18950,2,2025-12-25 18:40:20
657,12082,10,2023-07-18 23:34:28
2675,15091,9,2024-05-06 21:23:32
1067,5741,5,2024-05-08 10:27:38
3290,1495,9,2023-09-25 21:49:42
679,11360,10,2023-10-07 10:10:17
4002,5262,8,2023-10-06 04:39:11
1570,19198,8,2024-12-23 23:12:50
2452,3752,6,2025-12-08 01:22:54
988,13229,9,2023-10-07 20:00:39
2926,757,5,2024-07-20 06:53:00
3865,17516,10,2023-09-02 02:35:46
916,13355,8,2025-12-31 22:51:10
3763,14066,10,2023-05-20 11:08:06
1946,18952,4,2025-06-20 06:05:51
4778,11599,9,2024-12-12 17:08:07
1880,11125,8,2025-07-14 21:09:07
789,1375,8,2025-04-15 05:38:42
599,19769,9,2024-07-18 20:57:48
3706,17011,10,2025-08-01 23:59:13
78,6573,10,2024-05-26 23:48:16
980,538,9,2025-02-12 02:31:30
2797,8905,9,2025-09-19 14:36:57
4568,16606,7,2023-02-08 17:09:20
542,6145,7,2025-05-03 15:03:59
728,647,7,2024-12-26 10:57:48
2411,11718,8,2025-02-18 07:21:42
2224,2187,10,2025-06-06 06:22:39
748,15838,10,2024-10-07 10:23:46
786,19083,10,2025-11-13 00:54:33
4966,19498,8,2025-04-01 16:29:47
3906,14117,10,2023-02-15 03:33:18
3230,17740,10,2023-12-15 20:56:08
4200,9691,7,2023-11-06 16:15:16
1962,1885,10,2024-02-07 14:36:50
1924,14691,8,2024-08-20 19:13:02
1608,13634,10,2023-02-18 19:59:53
4877,18307,9,2023-01-09 01:17:16
3026,3031,10,2024-10-28 00:42:51
2744,2103,10,2025-06-17 21:41:15
1445,12726,7,2023-12-21 21:28:50
2532,7146,3,2025-08-09 05:01:25
3463,3892,10,2025-10-31 13:01:33
1743,15644,10,2023-09-25 05:39:11
2864,1996,7,2025-07-27 04:50:58
4272,18762,10,2025-10-02 22:21:40
1693,5404,10,2025-11-11 14:02:29
3250,18977,10,2024-08-01 17:45:33
2142,5293,8,2025-01-01 22:56:28
2803,8052,10,2023-08-14 05:03:33
838,15312,6,2023-03-15 22:04:54
3968,11204,9,2025-03-14 11:01:16
2441,4926,10,2025-09-06 12:18:49
4795,11728,9,2024-06-16 11:54:11
3792,19732,7,2024-07-31 11:51:18
1703,10156,10,2024-04-29 06:01:28
3788,2979,9,2024-01-27 15:55:03
3768,3574,0,2024-11-26 09:54:40
2955,13018,8,2024-04-14 02:35:47
433,12508,9,2024-08-02 11:38:23
615,17555,10,2024-07-25 15:00:56
2689,1116,7,2025-08-19 18:33:57
3957,10282,9,2025-10-24 20:10:36
3798,3467,8,2023-05-20 16:15:04
1766,5146,7,2024-02-22 15:18:13
3920,13036,9,2025-02-24 17:18:22
1075,14640,1,2024-07-11 11:52:39
200,10503,1,2023-11-23 18:34:37
2745,14547,9,2025-08-24 10:46:45
2050,7389,10,2025-03-10 01:51:50
4479,14757,10,2023-10-20 06:56:29
3585,19503,9,2025-03-24 07:09:09
3227,11128,10,2025-01-29 19:27:09
2061,8233,7,2023-07-26 05:19:33
4568,11275,7,2023-12-23 14:56:17
2444,2539,8,2023-05-05 14:30:08
786,17168,0,2025-03-01 07:46:25
270,5384,10,2025-02-16 22:47:23
4731,16538,7,2025-09-06 12:48:56
1039,7625,9,2023-07-15 16:15:56
272,9028,9,2023-10-02 21:29:49
2506,7026,9,2023-01-04 05:40:13
2270,10354,10,2024-01-04 11:00:09
3757,800,10,2025-12-28 02:25:07
3114,13986,7,2024-06-08 12:40:52
1977,428,10,2024-09-24 04:21:48
365,10429,10,2023-01-28 22:28:00
4958,12913,9,2024-04-23 20:09:08
1345,10640,8,2023-11-22 03:41:51
691,13857,10,2023-08-02 23:13:21
2739,11059,7,2024-03-25 16:50:14
99,7635,5,2023-05-31 02:14:52
4188,3132,9,2025-08-18 00:37:48
2375,233,10,2025-07-18 10:15:53
1505,3038,10,2023-05-09 16:32:35
785,14545,8,2025-07-02 02:24:54
703,14833,3,2024-11-17 01:04:33
2601,12476,10,2024-09-23 02:59:38
1238,18641,8,2025-12-24 23:26:48
4977,7424,9,2025-01-08 19:40:04
749,17859,10,2025-04-28 15:58:46
2891,12012,9,2025-02-11 11:08:04
1263,10426,8,2023-08-11 20:51:57
3005,9390,5,2025-08-25 09:17:00
419,19533,1,2023-06-28 01:46:50
152,5370,6,2024-02-14 21:40:08
3484,16270,10,2025-06-15 13:51:50
4529,10360,9,2023-12-17 09:33:34
3161,11953,5,2023-08-09 07:34:21
3274,16486,8,2024-05-20 20:56:31
1923,3158,8,2025-05-17 04:08:20
1832,6885,9,2023-04-27 09:01:08
3417,7343,6,2024-04-26 08:46:31
3631,17467,10,2025-08-16 11:15:36
741,9959,10,2023-12-17 02:53:50
3013,7903,6,2023-01-30 14:28:59
2739,9330,9,2025-07-07 23:22:59
471,6740,10,2023-10-21 07:59:48
2533,15460,8,2023-06-04 02:41:53
325,11179,9,2025-04-04 06:21:05
3164,4413,8,2023-02-01 22:15:56
4356,2315,9,2024-01-23 21:02:22
954,2019,5,2024-06-12 09:43:23
3770,7413,7,2023-05-06 17:26:23
2778,19472,10,2023-08-28 20:05:30
4322,19559,7,2024-08-11 03:05:52
2579,10907,9,2023-07-11 04:12:27
4828,11359,7,2025-08-04 18:49:41
4763,19562,8,2025-01-08 17:51:46
4823,12293,10,2024-02-19 03:36:32
3139,3425,9,2024-07-15 16:28:40
3063,11896,10,2025-10-10 20:56:35
4033,9404,10,2023-01-04 09:44:33
533,10706,7,2024-01-03 23:56:55
3396,9846,10,2023-09-26 21:45:52
3544,19745,5,2023-07-03 01:58:52
2380,4081,2,2025-10-29 03:56:15
3434,4963,9,2023-11-27 05:49:09
2790,13425,10,2023-11-15 09:12:17
3429,16328,10,2023-12-09 07:02:32
3543,8210,6,2023-02-24 13:58:35
2877,798,5,2023-04-02 01:22:58
4749,5468,4,2023-11-20 06:35:37
2298,1884,4,2025-03-26 15:05:19
4521,9828,8,2025-10-28 17:15:21
1361,16341,9,2025-03-24 12:14:25
3672,2373,8,2025-07-28 10:58:49
3769,8012,10,2024-10-09 00:49:51
447,1199,10,2024-07-23 01:07:10
3882,18050,9,2024-10-06 10:32:23
1189,19176,8,2024-02-18 18:55:11
3275,6168,8,2024-04-14 17:39:48
2204,4095,10,2025-12-28 21:05:59
2367,10946,1,2024-05-20 08:11:29
1577,481,9,2025-07-23 08:01:36
2982,7127,9,2023-01-22 06:53:41
1185,16292,4,2024-05-03 22:10:42
3493,15394,6,2025-09-29 16:17:23
2141,8262,10,2025-11-23 20:01:41
4399,6940,10,2024-10-01 00:43:58
454,16286,9,2023-07-24 12:50:37
851,1332,9,2023-10-23 22:54:42
3450,16731,9,2024-05-24 04:15:09
2913,3306,5,2025-06-01 05:15:01
3413,4356,10,2025-11-04 10:47:10
4003,3105,10,2024-06-07 10:22:11
1774,14892,10,2023-10-21 01:10:03
545,9585,8,2025-01-11 06:01:49
4978,9569,10,2025-04-09 21:07:09
3777,1421,6,2024-10-13 22:30:51
152,5206,9,2023-08-29 13:26:08
2217,10878,9,2025-01-20 20:08:09
1015,18123,10,2025-01-25 08:20:17
2611,11910,10,2024-07-25 18:16:24
4120,1710,5,2023-01-17 23:00:59
224,9256,8,2024-10-07 02:10:14
1907,431,10,2025-03-02 04:51:37
4804,11854,10,2025-08-24 06:27:17
1862,10502,9,2025-10-04 18:45:25
3623,2329,7,2023-07-03 19:47:19
2971,228,7,2023-11-16 04:46:55
3249,9704,10,2023-05-12 14:58:28
3148,578,9,2023-09-18 17:17:36
162,4234,9,2024-02-29 12:25:08
2536,685,9,2024-10-18 17:49:38
820,6819,10,2023-07-29 05:07:32
3754,7751,7,2024-10-11 00:58:45
2555,5221,9,2023-12-27 09:27:14
704,3786,6,2023-01-23 16:11:27
1603,10031,9,2024-01-21 14:53:43
2064,5795,9,2025-09-29 18:00:42
2814,8954,5,2023-12-03 03:54:16
2234,8752,10,2025-04-22 17:59:09
1589,8989,8,2023-01-20 22:04:03
1733,16159,7,2025-10-11 13:36:03
4862,12342,8,2024-05-07 06:11:55
4951,6974,10,2025-09-22 01:46:43
2498,15510,8,2025-07-02 09:20:11
897,8495,10,2023-05-02 15:40:20
2928,6038,9,2025-11-05 21:48:16
3776,6432,9,2024-07-12 23:12:01
1452,12463,10,2024-02-29 06:03:46
4514,12718,9,2023-09-22 20:32:04
4295,2759,10,2023-08-18 16:50:13
2261,17136,6,2023-10-11 17:39:20
4258,1655,9,2024-05-15 12:53:23
2971,1293,7,2025-09-07 20:52:39
2223,7856,10,2025-02-12 19:55:37
1161,18553,9,2023-03-25 11:09:47
4602,592,7,2023-05-27 09:56:49
2368,16573,10,2025-03-04 03:01:08
520,18148,3,2023-06-13 10:46:29
3135,5138,10,2023-02-09 04:29:35
1343,13855,10,2023-05-16 00:32:30
1230,19912,9,2024-09-02 16:25:55
389,16571,8,2025-03-15 17:27:13
1173,13091,4,2024-01-15 18:06:22
2999,18013,10,2024-01-16 22:20:09
1573,11899,9,2024-02-20 11:10:52
3395,5698,10,2023-11-30 04:00:15
4179,14220,6,2024-07-29 16:13:46
3924,4980,10,2023-09-28 22:55:23
89,4889,7,2024-10-11 00:32:27
1859,14418,8,2023-10-02 09:43:01
2340,17211,8,2023-07-18 14:54:13
4373,2848,0,2024-10-25 03:42:17
1811,8371,9,2023-07-24 17:24:49
934,15378,8,2025-06-15 10:00:46
2268,19977,8,2025-11-02 09:33:38
2262,9864,9,2024-11-13 22:23:45
2475,11925,10,2025-01-15 22:18:21
1642,4636,9,2023-03-04 20:50:09
1005,3541,10,2025-09-09 04:10:18
3158,16306,9,2023-08-11 11:40:08
