id_atendimento,id_cliente,id_servico,data_abertura,data_fechamento,tempo_atendimento_min,custo_real
18814,1002,3,2023-09-14 09:48:24,2023-09-14 12:27:24,159,55.23399725634495
18815,3949,5,2025-12-18 14:13:23,2025-12-18 17:03:23,170,201.4488463962013
18816,4879,7,2024-04-25 21:44:47,2024-04-26 01:17:47,213,231.28828301942323
18817,171,1,2025-12-17 07:44:48,2025-12-17 10:32:48,168,189.0659936843713
18818,4243,1,2025-05-05 12:40:36,2025-05-05 16:33:36,233,148.03717298880187
18819,4948,8,2025-09-02 23:20:51,2025-09-03 00:08:51,48,79.77629262123662
18820,607,4,2025-08-01 11:10:47,2025-08-01 14:21:47,191,131.36177407589355
18821,490,5,2023-08-15 22:07:54,2023-08-16 00:28:54,141,201.99517411241473
18822,3526,1,2025-03-14 18:34:37,2025-03-14 21:07:37,153,138.85307986787882
18823,2770,5,2025-09-14 05:47:35,2025-09-14 06:12:35,25,220.5100872084497
18824,609,3,2025-03-09 06:27:03,2025-03-09 09:06:03,159,122.02021884641364
18825,301,5,2024-03-03 14:05:55,2024-03-03 15:08:55,63,199.40103264976997
18826,157,5,2024-09-15 15:45:46,2024-09-15 17:43:46,118,114.16485423256637
18827,3304,1,2024-08-24 02:18:05,2024-08-24 02:50:05,32,161.5932163585507
18828,4095,4,2024-10-04 06:19:37,2024-10-04 11:14:37,295,141.3389283030674
18829,2453,4,2025-05-11 13:58:58,2025-05-11 18:33:58,275,199.12498489479086
18830,3062,6,2025-07-20 08:03:13,2025-07-20 08:37:13,34,46.465638185200085
18831,3233,6,2025-06-13 04:37:38,2025-06-13 06:41:38,124,39.1499625301962
18832,1548,3,2024-08-07 04:03:35,2024-08-07 08:30:35,267,64.39166282073425
18833,2790,3,2025-11-11 15:13:56,2025-11-11 18:01:56,168,156.95460503991234
18834,944,8,2025-07-01 00:56:16,2025-07-01 04:16:16,200,135.21906885513633
18835,3904,1,2024-10-14 10:10:45,2024-10-14 11:24:45,74,215.13861721957542
18836,1416,1,2024-10-13 15:16:43,2024-10-13 16:41:43,85,30.535569366766808
18837,3167,3,2024-11-01 02:45:11,2024-11-01 05:59:11,194,117.17102509944074
18838,4616,3,2025-04-18 17:29:31,2025-04-18 21:51:31,262,140.09679493844826
18839,2133,8,2023-08-18 10:53:12,2023-08-18 14:01:12,188,223.1291940840463
18840,3898,2,2025-02-18 19:57:57,2025-02-19 00:31:57,274,91.29871261596604
18841,43,8,2023-11-17 13:38:29,2023-11-17 18:35:29,297,87.47660293933842
18842,4728,5,2024-11-28 23:43:36,2024-11-29 03:04:36,201,174.34120191784655
18843,2984,1,2025-08-17 13:57:04,2025-08-17 15:13:04,76,186.87130137886615
18844,3935,3,2023-09-30 12:38:39,2023-09-30 16:54:39,256,120.18820944509152
18845,4946,1,2023-04-14 19:10:19,2023-04-14 21:16:19,126,219.8700721205501
18846,1644,8,2023-08-31 07:16:30,2023-08-31 11:41:30,265,58.84404958586451
18847,4598,1,2023-07-28 22:35:35,2023-07-29 01:29:35,174,166.1844349291698
18848,4487,7,2024-08-06 02:33:21,2024-08-06 07:17:21,284,182.70104556196438
18849,2708,1,2023-08-03 03:27:30,2023-08-03 07:01:30,214,69.12729103564266
18850,2283,2,2025-04-24 08:42:57,2025-04-24 10:38:57,116,182.90195900397393
18851,4417,4,2025-10-23 06:10:49,2025-10-23 06:58:49,48,48.03438442159302
18852,2266,6,2023-11-20 18:07:14,2023-11-20 22:06:14,239,117.89590057621345
18853,4829,5,2024-05-03 22:28:43,2024-05-03 23:21:43,53,192.14291197012068
18854,3486,1,2024-04-07 16:37:59,2024-04-07 18:44:59,127,66.45918162147498
18855,773,1,2024-06-27 23:15:08,2024-06-28 03:09:08,234,176.1100624704355
18856,217,3,2025-03-09 18:51:39,2025-03-09 19:04:39,13,245.38653217611525
18857,1688,7,2024-07-29 12:22:48,2024-07-29 13:55:48,93,197.28724200233853
18858,1148,3,2024-12-16 05:39:00,2024-12-16 10:34:00,295,174.32246760923493
18859,3172,5,2025-01-30 08:57:01,2025-01-30 10:45:01,108,31.71897988064157
18860,1710,6,2023-09-08 02:00:00,2023-09-08 03:52:00,112,79.90906066184698
18861,4714,1,2024-09-09 00:48:19,2024-09-09 04:01:19,193,42.93777669450649
18862,4362,2,2023-09-10 10:53:52,2023-09-10 13:14:52,141,30.52891435930348
18863,3827,1,2025-04-27 02:06:48,2025-04-27 05:59:48,233,196.85125180415233
18864,484,1,2025-07-16 20:44:23,2025-07-16 21:30:23,46,194.27120446955706
18865,3751,6,2024-04-28 04:51:20,2024-04-28 09:33:20,282,249.99311335662736
18866,1450,6,2025-09-22 17:57:33,2025-09-22 19:34:33,97,225.78770165637823
18867,79,6,2025-01-17 16:02:51,2025-01-17 18:19:51,137,206.11620352505477
18868,3653,8,2023-02-13 09:11:58,2023-02-13 09:27:58,16,138.56948021655575
18869,2050,3,2025-04-23 11:09:52,2025-04-23 15:32:52,263,231.64773742903736
18870,4583,4,2024-10-30 09:02:46,2024-10-30 10:23:46,81,199.966980812627
18871,3618,3,2025-10-16 00:04:05,2025-10-16 02:00:05,116,35.26814183691282
18872,1011,7,2024-03-14 18:15:30,2024-03-14 19:46:30,91,192.07899679731204
18873,4617,2,2024-11-25 04:05:32,2024-11-25 06:39:32,154,172.77040249955115
18874,4171,6,2025-10-04 07:00:42,2025-10-04 09:27:42,147,100.85717087543024
18875,2065,3,2025-08-21 16:01:53,2025-08-21 18:15:53,134,41.21815423350254
18876,3057,1,2023-10-19 11:50:47,2023-10-19 12:46:47,56,154.68364347601022
18877,3031,7,2024-07-26 15:42:40,2024-07-26 16:22:40,40,230.73993697260192
18878,187,4,2025-06-13 11:29:15,2025-06-13 14:31:15,182,174.244086133328
18879,4125,5,2023-01-09 21:45:21,2023-01-10 00:30:21,165,46.34878692667246
18880,1588,4,2023-07-22 08:38:49,2023-07-22 09:01:49,23,155.84185682074093
18881,2231,6,2023-12-12 11:26:51,2023-12-12 16:09:51,283,245.78682687057767
18882,4412,2,2024-12-05 08:40:22,2024-12-05 11:40:22,180,69.78553570752504
18883,141,5,2025-09-25 20:25:13,2025-09-25 22:45:13,140,202.24524570968524
18884,2486,4,2023-05-30 09:11:59,2023-05-30 11:52:59,161,155.37810589211557
18885,1555,1,2024-07-06 07:29:28,2024-07-06 08:40:28,71,44.23862688329171
18886,2593,6,2024-06-11 15:39:01,2024-06-11 16:28:01,49,126.32978925011695
18887,4915,4,2025-11-24 14:32:43,2025-11-24 17:08:43,156,243.72754863884924
18888,2500,5,2025-12-28 19:31:31,2025-12-28 21:19:31,108,103.49143741578054
18889,3685,6,2025-04-17 15:47:58,2025-04-17 18:31:58,164,133.0561046876861
18890,3869,5,2024-06-11 21:46:11,2024-06-11 22:26:11,40,219.75400974889223
18891,792,5,2024-05-16 14:35:57,2024-05-16 14:52:57,17,77.09003680253075
18892,524,8,2024-11-03 18:48:08,2024-11-03 20:45:08,117,131.35301646081973
18893,2045,3,2023-10-19 14:24:49,2023-10-19 18:18:49,234,232.0452159943815
18894,790,6,2024-02-17 22:40:57,2024-02-18 01:42:57,182,180.06515089994585
18895,1723,8,2024-04-17 23:48:20,2024-04-18 03:16:20,208,78.11843015412535
18896,826,6,2024-07-23 14:46:14,2024-07-23 19:16:14,270,96.69175492240346
18897,2217,7,2024-07-15 15:34:39,2024-07-15 18:34:39,180,75.62112112438174
18898,2057,8,2024-09-11 10:12:53,2024-09-11 12:29:53,137,249.15453494554464
18899,3102,4,2023-01-10 15:28:54,2023-01-10 18:34:54,186,120.83775475383494
18900,1123,4,2025-02-15 12:32:25,2025-02-15 15:47:25,195,218.9954214949016
18901,3055,6,2025-05-19 17:52:23,2025-05-19 19:10:23,78,217.27707135126306
18902,1628,2,2023-10-30 23:39:50,2023-10-31 00:23:50,44,228.27699110456734
18903,266,4,2024-10-28 01:15:51,2024-10-28 03:20:51,125,163.57526129171293
18904,2634,6,2024-05-10 12:50:05,2024-05-10 16:17:05,207,32.41560330903582
18905,2717,3,2023-11-12 02:46:24,2023-11-12 03:35:24,49,43.72968899346037
18906,2885,6,2025-06-06 01:06:01,2025-06-06 03:37:01,151,198.71247653203358
18907,4334,4,2025-12-22 15:30:17,2025-12-22 19:12:17,222,146.07243771063804
18908,3491,4,2023-12-03 05:50:11,2023-12-03 06:28:11,38,197.73776863568526
18909,3157,2,2024-03-08 20:17:57,2024-03-08 22:47:57,150,39.44480242501227
18910,1336,4,2024-11-25 19:16:11,2024-11-25 20:45:11,89,213.67138065031276
18911,136,2,2024-06-17 16:57:03,2024-06-17 18:26:03,89,127.65069938585366
18912,3890,8,2025-01-12 04:32:59,2025-01-12 05:31:59,59,216.87845595466007
18913,3088,1,2024-02-08 06:16:13,2024-02-08 07:24:13,68,237.58337939753616
18914,253,8,2025-03-25 06:18:18,2025-03-25 10:56:18,278,130.6220947904551
18915,1572,6,2024-09-01 10:34:18,2024-09-01 14:41:18,247,134.08097853875398
18916,1116,5,2024-04-01 21:03:56,2024-04-02 00:28:56,205,35.270770638689555
18917,4316,4,2025-10-14 13:42:16,2025-10-14 17:50:16,248,176.20928196708573
18918,4360,1,2025-04-19 08:44:03,2025-04-19 12:35:03,231,85.60288264652189
18919,1852,7,2024-10-24 13:25:54,2024-10-24 17:22:54,237,33.4514933079487
18920,1229,1,2025-04-18 19:36:16,2025-04-19 00:26:16,290,166.20008093850046
18921,2217,2,2023-09-24 09:23:36,2023-09-24 12:33:36,190,188.50991250271815
18922,703,2,2024-03-12 20:35:15,2024-03-12 21:04:15,29,201.37729665879192
18923,4916,4,2025-09-19 09:24:07,2025-09-19 13:17:07,233,204.09115067414962
18924,3880,5,2024-09-21 03:10:21,2024-09-21 07:00:21,230,96.51890363102585
18925,4041,4,2025-02-15 07:10:51,2025-02-15 08:17:51,67,228.54044999631483
18926,2296,7,2025-04-11 10:03:03,2025-04-11 13:21:03,198,159.29762314791836
18927,1967,7,2025-05-21 11:54:53,2025-05-21 16:54:53,300,181.24166251678204
18928,4408,4,2024-01-22 08:10:11,2024-01-22 12:59:11,289,60.28249392574756
18929,994,3,2024-12-15 16:55:01,2024-12-15 20:35:01,220,162.19904660117322
18930,3604,5,2025-10-11 03:51:06,2025-10-11 05:06:06,75,182.74033078246995
18931,3098,7,2023-12-30 05:10:35,2023-12-30 10:02:35,292,187.81190909111885
18932,1994,6,2023-06-09 01:33:21,2023-06-09 02:59:21,86,197.29462914209552
18933,3251,7,2024-06-04 20:20:47,2024-06-04 20:43:47,23,92.29471695175745
18934,1780,4,2024-07-28 18:02:17,2024-07-28 18:19:17,17,242.4640189068575
18935,4239,4,2023-10-22 21:56:49,2023-10-23 01:18:49,202,61.28436632607065
18936,423,6,2025-03-18 02:35:46,2025-03-18 03:15:46,40,108.38603735953382
18937,1610,6,2025-02-19 04:39:53,2025-02-19 07:32:53,173,58.79956671140479
18938,3831,5,2023-07-29 05:01:57,2023-07-29 07:28:57,147,180.31476467734282
18939,4168,8,2025-06-19 09:10:18,2025-06-19 11:34:18,144,148.41272561284293
18940,784,2,2023-08-05 20:33:18,2023-08-05 21:27:18,54,63.95422945315214
18941,4770,3,2024-09-11 05:52:20,2024-09-11 08:52:20,180,180.3167047000137
18942,3073,8,2023-02-10 18:33:24,2023-02-10 22:44:24,251,228.6518536439415
18943,1518,4,2025-03-27 03:25:34,2025-03-27 04:23:34,58,113.0409831307789
18944,3986,6,2023-01-25 07:09:08,2023-01-25 09:39:08,150,69.05429270609889
18945,744,4,2023-08-16 00:34:50,2023-08-16 01:40:50,66,238.17638155245754
18946,1709,7,2023-09-05 17:06:04,2023-09-05 18:32:04,86,142.23870360394673
18947,1835,5,2025-12-30 11:38:00,2025-12-30 12:26:00,48,213.35252866338695
18948,1395,3,2025-04-17 22:46:56,2025-04-18 00:29:56,103,36.043489155841314
18949,4530,7,2023-03-20 03:01:13,2023-03-20 03:47:13,46,244.85275462894617
18950,2026,5,2024-07-01 04:16:51,2024-07-01 06:36:51,140,194.91116023875057
18951,3425,2,2024-10-29 18:51:50,2024-10-29 23:10:50,259,62.905802261693054
18952,1036,5,2023-04-06 17:34:43,2023-04-06 21:55:43,261,196.0052687883823
18953,4866,4,2025-04-27 10:47:38,2025-04-27 11:50:38,63,109.07424838621365
18954,4874,6,2023-04-25 18:20:42,2023-04-25 21:46:42,206,204.70550043680055
18955,1069,4,2025-05-09 00:41:00,2025-05-09 02:01:00,80,216.77859154554108
18956,2011,8,2025-09-12 06:12:54,2025-09-12 07:04:54,52,117.9979324670798
18957,2652,8,2024-04-19 17:57:53,2024-04-19 20:44:53,167,40.09040514676684
18958,807,3,2024-09-02 08:23:18,2024-09-02 12:43:18,260,153.31491713634233
18959,1196,2,2024-05-21 17:37:07,2024-05-21 19:44:07,127,158.0894244431894
18960,3214,6,2024-01-08 01:37:28,2024-01-08 04:26:28,169,45.70098708829876
18961,3130,3,2025-01-20 02:32:29,2025-01-20 05:15:29,163,206.1949272815627
18962,4825,1,2023-09-24 16:26:27,2023-09-24 19:19:27,173,245.32656903483976
18963,170,5,2023-12-02 23:33:29,2023-12-03 00:04:29,31,168.00427485432735
18964,4003,5,2024-03-30 14:20:40,2024-03-30 16:46:40,146,153.9167158285041
18965,2922,5,2023-02-24 00:04:02,2023-02-24 00:54:02,50,191.16237499154812
18966,4960,3,2025-11-01 21:42:37,2025-11-01 22:09:37,27,123.15743760967872
18967,420,1,2024-10-31 11:22:28,2024-10-31 15:42:28,260,231.93219855688062
18968,3479,8,2024-12-16 02:56:34,2024-12-16 03:53:34,57,226.5725413680701
18969,1089,3,2025-02-05 10:58:02,2025-02-05 14:17:02,199,220.25731028912554
18970,880,5,2024-07-06 17:08:14,2024-07-06 21:34:14,266,77.45297686436199
18971,3984,3,2024-07-12 20:06:44,2024-07-13 01:02:44,296,48.31625413324034
18972,2800,7,2024-05-17 21:26:51,2024-05-17 23:26:51,120,234.3406079332541
18973,3615,2,2024-07-13 01:34:46,2024-07-13 06:02:46,268,69.03687184513828
18974,1102,3,2024-02-02 21:55:36,2024-02-02 23:14:36,79,180.0027347249382
18975,624,3,2025-11-09 17:03:06,2025-11-09 18:23:06,80,222.27008461782142
18976,4493,4,2023-06-07 05:07:58,2023-06-07 06:57:58,110,197.79737499790002
18977,4822,1,2024-06-17 15:34:39,2024-06-17 18:51:39,197,123.66070252038259
18978,91,2,2023-08-24 07:19:11,2023-08-24 08:16:11,57,241.52213212803335
18979,513,2,2023-07-18 04:16:03,2023-07-18 04:29:03,13,108.91862418074
18980,4847,5,2025-09-15 03:30:48,2025-09-15 07:16:48,226,91.55572600981793
18981,4514,3,2024-05-21 22:19:00,2024-05-21 23:17:00,58,177.74920222849377
18982,2199,6,2025-11-01 14:03:24,2025-11-01 18:00:24,237,206.19651221573702
18983,106,3,2025-11-30 21:11:50,2025-11-30 23:30:50,139,193.6145093389758
18984,104,2,2024-11-10 10:14:32,2024-11-10 14:51:32,277,223.5239955338246
18985,676,4,2025-03-31 03:32:14,2025-03-31 07:43:14,251,91.15528497793849
18986,2384,4,2023-07-08 09:33:03,2023-07-08 11:06:03,93,241.7345666575049
18987,1905,8,2023-06-05 02:03:07,2023-06-05 05:17:07,194,156.5710482529792
18988,3437,7,2023-11-08 01:06:58,2023-11-08 05:08:58,242,228.30838446772984
18989,3220,4,2025-02-19 07:14:58,2025-02-19 10:32:58,198,90.30122207592737
18990,2331,2,2025-05-08 12:40:03,2025-05-08 13:18:03,38,113.19568405323436
18991,749,2,2024-11-30 10:31:50,2024-11-30 14:43:50,252,70.65673872676334
18992,1723,5,2024-09-11 11:11:20,2024-09-11 13:02:20,111,145.59144315422708
18993,2037,3,2024-10-23 09:16:28,2024-10-23 10:38:28,82,99.09678559946924
18994,4887,1,2023-12-10 13:13:09,2023-12-10 15:40:09,147,97.90996118243085
18995,2013,2,2024-03-16 20:10:23,2024-03-17 00:26:23,256,51.13833800513261
18996,1824,7,2023-09-30 23:43:38,2023-10-01 03:14:38,211,244.9678431204587
18997,4389,8,2023-04-28 22:39:15,2023-04-28 23:08:15,29,183.42886737898218
18998,3201,7,2025-12-25 11:02:22,2025-12-25 14:31:22,209,230.29038935671235
18999,1196,2,2023-11-18 12:35:14,2023-11-18 15:47:14,192,219.56920170805463
19000,2013,7,2025-08-06 08:38:53,2025-08-06 10:08:53,90,225.50469832881015
19001,2505,7,2023-05-26 08:35:38,2023-05-26 09:05:38,30,150.0463597141993
19002,1554,5,2025-10-05 23:52:37,2025-10-06 04:13:37,261,150.27856176682957
19003,2255,7,2023-03-11 15:52:23,2023-03-11 20:17:23,265,240.954868585086
19004,1202,1,2024-02-09 21:44:53,2024-02-10 01:27:53,223,92.05495698506955
19005,4596,4,2024-05-14 04:31:36,2024-05-14 06:12:36,101,73.28228483567267
19006,1129,1,2024-03-31 07:17:35,2024-03-31 10:23:35,186,191.00381491795176
19007,4036,7,2024-07-07 11:14:22,2024-07-07 13:24:22,130,81.03407448748169
19008,3525,5,2024-07-26 11:20:25,2024-07-26 15:03:25,223,224.79902915377136
19009,2584,4,2023-11-05 06:03:24,2023-11-05 09:13:24,190,128.06062826803196
19010,4962,6,2024-05-24 13:33:31,2024-05-24 14:13:31,40,37.791240637199074
19011,3768,4,2024-09-01 21:04:24,2024-09-02 01:02:24,238,63.01680677132943
19012,4646,8,2023-09-07 19:19:39,2023-09-07 20:03:39,44,166.41832440370365
19013,3509,3,2024-03-31 18:30:12,2024-03-31 21:51:12,201,42.22861861458761
19014,2685,7,2024-06-01 20:52:06,2024-06-01 21:59:06,67,192.50424333793575
19015,1484,2,2023-07-22 11:31:09,2023-07-22 15:14:09,223,69.47690895978005
19016,696,3,2024-01-29 00:41:49,2024-01-29 02:30:49,109,56.72042394038184
19017,1702,1,2025-01-14 15:57:10,2025-01-14 20:41:10,284,54.05130725160187
19018,27,7,2023-04-14 19:59:51,2023-04-14 21:17:51,78,190.80889516030746
19019,3809,7,2025-09-24 07:41:32,2025-09-24 08:21:32,40,227.91508576434862
19020,4174,2,2024-12-14 17:41:41,2024-12-14 20:29:41,168,108.84421144379706
19021,2196,6,2024-02-12 10:21:29,2024-02-12 11:03:29,42,165.52981887962966
19022,2687,6,2024-08-13 19:46:06,2024-08-13 21:14:06,88,227.76573960191067
19023,2557,8,2025-06-10 13:00:52,2025-06-10 17:10:52,250,233.39659408881724
19024,4526,8,2025-02-23 04:39:56,2025-02-23 06:08:56,89,194.52362811202943
19025,157,5,2024-03-05 21:47:40,2024-03-06 02:39:40,292,91.01652175690634
19026,1968,2,2024-09-03 02:00:34,2024-09-03 06:23:34,263,126.04666408428933
19027,3999,7,2023-06-18 13:13:22,2023-06-18 17:40:22,267,138.44472429042537
19028,1833,2,2023-05-16 11:38:45,2023-05-16 14:44:45,186,228.28401162580488
19029,316,5,2025-02-11 06:34:36,2025-02-11 07:27:36,53,48.43470329407903
19030,675,8,2024-08-31 20:42:00,2024-09-01 00:30:00,228,74.25877531484306
19031,753,3,2024-11-03 04:05:49,2024-11-03 08:24:49,259,231.6668723229526
19032,2067,4,2023-11-11 14:38:55,2023-11-11 15:15:55,37,45.1642527663286
19033,2392,7,2023-04-23 16:22:49,2023-04-23 18:08:49,106,138.4210489303245
19034,2880,4,2023-04-02 11:32:53,2023-04-02 16:25:53,293,112.32293407054046
19035,100,4,2025-06-13 07:22:07,2025-06-13 10:13:07,171,131.9439851703154
19036,245,8,2025-11-12 11:27:04,2025-11-12 13:18:04,111,211.29048773974705
19037,2204,8,2023-02-09 09:34:02,2023-02-09 09:54:02,20,76.57042572893843
19038,1832,5,2024-10-28 05:20:32,2024-10-28 05:59:32,39,228.7351412948202
19039,3320,7,2023-03-18 20:59:01,2023-03-18 21:09:01,10,181.9093171382621
19040,283,1,2024-03-13 13:58:34,2024-03-13 16:19:34,141,139.78386896320845
19041,4603,5,2024-10-16 02:55:00,2024-10-16 07:52:00,297,159.15866649493046
19042,1511,7,2025-01-05 10:21:59,2025-01-05 14:09:59,228,77.48340897266631
19043,3051,7,2025-02-23 01:50:09,2025-02-23 04:08:09,138,119.14163442098156
19044,4210,7,2023-04-13 23:12:10,2023-04-14 02:50:10,218,175.12363599089423
19045,564,3,2024-02-11 16:16:25,2024-02-11 16:51:25,35,122.85995082682601
19046,1642,5,2025-02-01 10:29:24,2025-02-01 12:13:24,104,213.4423128018385
19047,2152,3,2023-06-12 06:31:35,2023-06-12 10:55:35,264,199.33074322359187
19048,997,8,2023-05-15 07:11:52,2023-05-15 07:56:52,45,185.7800339042593
19049,4799,1,2023-01-29 01:00:57,2023-01-29 04:07:57,187,150.80770181555792
19050,4785,4,2023-05-26 12:33:08,2023-05-26 15:15:08,162,43.18703050994941
19051,2412,2,2024-09-27 13:10:30,2024-09-27 14:01:30,51,67.37998263405133
19052,4430,2,2025-02-02 14:40:48,2025-02-02 19:31:48,291,39.02174856263644
19053,3920,3,2024-08-25 04:12:06,2024-08-25 05:37:06,85,121.05419405333815
19054,2310,2,2025-12-22 23:52:48,2025-12-23 01:13:48,81,200.38304693668434
19055,172,8,2025-07-11 14:40:49,2025-07-11 19:23:49,283,191.81115411725375
19056,227,1,2024-07-20 09:01:53,2024-07-20 09:49:53,48,80.54394250491475
19057,2926,4,2025-09-25 21:52:23,2025-09-26 02:27:23,275,247.68473212446364
19058,2338,8,2023-05-11 02:55:58,2023-05-11 05:13:58,138,209.77667027143556
19059,1207,3,2023-06-21 15:06:58,2023-06-21 17:31:58,145,219.26024746658314
19060,2421,1,2024-04-15 19:50:44,2024-04-15 20:51:44,61,114.27296995112813
19061,2726,3,2025-03-16 03:38:58,2025-03-16 04:55:58,77,233.81499579280194
19062,4194,7,2024-09-18 22:42:59,2024-09-19 02:33:59,231,178.11366616894946
19063,2511,4,2025-10-27 12:21:52,2025-10-27 15:04:52,163,213.14121383605473
19064,2553,7,2023-06-17 07:18:22,2023-06-17 10:08:22,170,47.33086949679032
19065,2799,4,2025-06-15 14:39:29,2025-06-15 17:19:29,160,60.08640983928378
19066,2223,6,2024-02-20 07:30:42,2024-02-20 08:27:42,57,112.39233146678873
19067,4023,1,2024-05-06 16:11:26,2024-05-06 18:35:26,144,100.42921645711623
19068,4711,6,2023-10-24 21:32:36,2023-10-24 23:42:36,130,119.8693067846438
19069,3055,8,2025-04-24 06:00:18,2025-04-24 08:55:18,175,217.23180565081145
19070,962,5,2025-11-21 08:16:55,2025-11-21 12:40:55,264,31.91190019250132
19071,2434,3,2023-02-20 00:44:55,2023-02-20 00:54:55,10,121.64840398357569
19072,4994,7,2025-11-08 15:22:55,2025-11-08 16:27:55,65,33.02620080840335
19073,612,6,2023-05-01 02:11:16,2023-05-01 02:24:16,13,64.3125550254028
19074,289,5,2023-07-12 20:29:09,2023-07-13 00:09:09,220,132.82810506214554
19075,2742,2,2024-11-10 09:12:00,2024-11-10 11:20:00,128,58.01467246125844
19076,3908,4,2025-09-24 01:25:16,2025-09-24 02:06:16,41,151.28009076791247
19077,2389,1,2025-05-17 11:16:56,2025-05-17 12:08:56,52,73.73233816137432
19078,3286,6,2024-01-10 20:45:48,2024-01-10 21:20:48,35,84.89370573273229
19079,2109,3,2023-12-22 17:11:58,2023-12-22 20:56:58,225,166.44315212012907
19080,234,3,2024-03-31 03:56:53,2024-03-31 04:51:53,55,113.19923267051155
19081,2601,2,2023-04-30 07:03:01,2023-04-30 07:30:01,27,186.74777740030427
19082,706,5,2024-08-09 20:12:34,2024-08-10 00:53:34,281,106.54597981836741
19083,4723,7,2024-02-15 16:08:26,2024-02-15 17:23:26,75,170.35839449918095
19084,2127,7,2025-11-18 03:56:21,2025-11-18 07:03:21,187,149.51748654213324
19085,1998,8,2023-01-02 20:09:31,2023-01-03 00:09:31,240,214.683447844182
19086,3684,2,2023-07-22 02:27:52,2023-07-22 06:31:52,244,180.53584656894589
19087,1634,6,2025-09-13 10:02:22,2025-09-13 12:56:22,174,195.61190177353865
19088,1015,7,2024-08-14 10:55:00,2024-08-14 13:11:00,136,130.24040120341624
19089,4983,4,2024-01-06 12:57:03,2024-01-06 14:34:03,97,207.4892748109398
19090,1656,5,2024-11-27 14:01:08,2024-11-27 18:12:08,251,236.9951258902431
19091,435,2,2025-03-13 14:42:33,2025-03-13 18:34:33,232,85.51747528099986
19092,4037,3,2023-05-03 19:48:49,2023-05-03 22:59:49,191,96.55212499584245
19093,2869,6,2023-07-06 01:46:33,2023-07-06 05:58:33,252,33.76511907131896
19094,1910,1,2025-01-25 21:54:17,2025-01-25 22:04:17,10,198.61436297985634
19095,4552,8,2023-03-05 10:42:35,2023-03-05 12:51:35,129,39.38841199350151
19096,735,1,2023-12-22 15:13:31,2023-12-22 17:55:31,162,96.3411195452169
19097,1325,4,2025-05-03 16:29:27,2025-05-03 18:07:27,98,94.84546311975487
19098,658,2,2023-02-04 15:34:16,2023-02-04 16:01:16,27,157.1710423226953
19099,2505,5,2023-09-29 14:56:35,2023-09-29 19:11:35,255,108.23786874346843
19100,4748,1,2025-09-28 23:18:10,2025-09-29 02:11:10,173,217.8507009811307
19101,1945,6,2023-10-22 05:00:07,2023-10-22 07:57:07,177,100.8668154310806
19102,4585,8,2024-01-22 15:37:38,2024-01-22 18:43:38,186,43.86369046267694
19103,758,1,2023-03-14 15:50:18,2023-03-14 19:39:18,229,178.93963906447942
19104,839,5,2023-01-06 22:13:30,2023-01-07 01:24:30,191,103.59559321271416
19105,1483,3,2023-12-17 05:41:19,2023-12-17 06:21:19,40,97.58554289633099
19106,1436,2,2023-12-18 22:06:29,2023-12-19 01:33:29,207,249.0115002280705
19107,2691,3,2025-01-22 04:48:17,2025-01-22 09:46:17,298,134.2888862001023
19108,2184,4,2024-12-12 16:35:35,2024-12-12 16:50:35,15,73.45200612921136
19109,2566,8,2023-02-02 04:49:18,2023-02-02 05:01:18,12,67.15165127055184
19110,244,8,2023-10-31 07:58:53,2023-10-31 10:19:53,141,202.21812241117422
19111,1000,6,2024-10-05 04:59:55,2024-10-05 06:59:55,120,61.55537804994333
19112,4983,5,2024-03-21 21:19:21,2024-03-22 00:28:21,189,209.96048823053627
19113,786,3,2023-01-18 10:56:35,2023-01-18 14:08:35,192,78.44912573901875
19114,248,5,2023-04-13 08:35:52,2023-04-13 12:51:52,256,230.69138709576993
19115,3948,6,2024-05-24 01:37:31,2024-05-24 02:17:31,40,132.65064555360823
19116,1921,4,2024-01-12 05:41:15,2024-01-12 10:16:15,275,109.00932238145144
19117,3865,2,2024-04-12 07:47:08,2024-04-12 12:08:08,261,189.95416998132063
19118,817,4,2023-02-01 16:04:12,2023-02-01 19:18:12,194,84.90536649973942
19119,4280,4,2025-08-17 01:55:29,2025-08-17 05:20:29,205,89.70112910656404
19120,1425,7,2025-11-16 22:42:37,2025-11-17 01:57:37,195,176.73165693481903
19121,2788,4,2024-09-21 19:15:54,2024-09-21 19:42:54,27,79.23870300716024
19122,3679,3,2025-06-25 23:31:03,2025-06-26 03:48:03,257,37.10023256499162
19123,3187,7,2025-01-06 17:29:24,2025-01-06 20:19:24,170,249.97862325714863
19124,3220,2,2024-08-26 04:27:47,2024-08-26 07:54:47,207,66.7837495395724
19125,3398,3,2023-08-26 13:57:05,2023-08-26 15:26:05,89,50.790790481170944
19126,3464,7,2024-07-28 01:48:55,2024-07-28 04:15:55,147,178.7019773093439
19127,2456,1,2024-12-12 15:20:49,2024-12-12 15:53:49,33,74.97702376550325
19128,3213,7,2025-03-07 07:18:38,2025-03-07 11:31:38,253,104.60463259776354
19129,3492,7,2023-08-19 02:35:17,2023-08-19 05:19:17,164,45.63901506856426
19130,4660,3,2023-12-10 16:34:30,2023-12-10 17:53:30,79,231.8910382939893
19131,182,6,2023-11-16 20:25:47,2023-11-17 01:12:47,287,54.512902574001615
