id_cliente,id_atendimento,nota_nps,data_pesquisa,categoria
3684,19086,9,2023-07-23 06:31:52,Automotivo
182,1972,10,2025-03-08 12:33:42,Seguro
1529,17465,9,2023-12-30 09:44:34,Saúde
4469,12147,10,2023-07-14 03:44:13,Saúde
3757,10371,7,2024-05-24 02:53:43,Automotivo
1735,7808,9,2024-12-18 08:48:41,Saúde
1791,695,8,2023-05-24 02:12:40,Benefícios
3182,5730,10,2023-11-08 03:52:51,Automotivo
1818,17407,4,2025-12-24 08:52:08,Benefícios
2521,17862,10,2025-09-01 15:20:58,Automotivo
4722,10797,2,2024-06-09 09:13:42,Saúde
1612,19370,10,2023-07-25 16:49:34,Seguro
2965,10715,10,2024-06-13 21:59:16,Automotivo
4388,19575,10,2025-09-19 04:20:03,Saúde
3914,19905,8,2025-10-09 19:28:42,Saúde
1400,10195,9,2023-03-26 09:49:51,Jurídico
2020,15294,2,2024-12-29 14:19:56,Saúde
2948,3095,10,2024-02-12 20:00:45,Saúde
3689,14129,10,2024-04-30 09:37:08,Residencial
577,7365,10,2024-04-16 18:30:32,Jurídico
2124,2115,10,2023-01-30 15:57:47,Pet
1219,14784,10,2024-03-26 05:17:22,Seguro
3806,2274,7,2025-05-09 19:45:21,Automotivo
2474,13315,9,2024-10-09 23:11:05,Automotivo
2832,3245,8,2025-12-03 06:08:26,Automotivo
4743,16363,9,2023-12-16 20:54:46,Pet
2048,6183,9,2025-03-07 19:38:46,Saúde
3031,5042,10,2024-11-13 05:14:42,Jurídico
4765,4818,9,2023-10-05 17:45:48,Saúde
3341,11525,10,2025-12-18 20:51:31,Seguro
3345,3564,9,2024-11-15 04:56:46,Pet
1314,12270,10,2025-03-02 12:26:18,Seguro
930,19584,9,2023-06-09 07:56:20,Residencial
4488,6177,7,2024-08-28 19:01:37,Automotivo
2221,12245,10,2024-08-09 19:25:31,Saúde
1387,6313,10,2023-06-26 09:29:33,Residencial
3898,11148,9,2023-08-05 02:15:07,Seguro
591,12421,8,2023-10-09 22:47:05,Benefícios
3645,657,8,2025-05-22 04:29:38,Jurídico
2119,6685,10,2025-04-01 07:40:59,Seguro
467,9995,10,2024-04-14 20:09:45,Automotivo
1687,17844,7,2025-02-03 07:28:52,Saúde
3474,17336,8,2024-12-08 21:43:31,Pet
915,18448,7,2024-12-06 01:27:26,Automotivo
4765,10130,1,2025-09-10 04:44:05,Automotivo
657,3232,8,2025-02-23 20:42:54,Automotivo
3781,17664,7,2023-02-15 09:28:40,Saúde
4067,2485,8,2024-08-08 20:12:56,Automotivo
2119,7206,6,2023-09-24 09:31:27,Automotivo
1716,5968,8,2023-05-27 07:24:42,Seguro
390,17189,9,2025-05-07 07:05:49,Automotivo
1065,953,10,2025-10-12 15:29:42,Saúde
2367,9362,9,2024-05-06 09:52:36,Benefícios
3809,19019,7,2025-09-25 08:21:32,Seguro
1163,5665,8,2025-02-11 23:27:49,Seguro
2324,11523,9,2024-01-09 00:52:39,Seguro
4718,7029,10,2023-03-25 01:59:18,Saúde
302,17039,6,2024-11-18 06:19:39,Seguro
4783,3410,8,2024-09-05 06:27:00,Saúde
176,4776,10,2024-07-30 15:29:30,Saúde
998,14097,10,2024-03-18 22:03:26,Benefícios
3326,10799,10,2024-09-23 16:40:05,Automotivo
701,11201,8,2023-08-13 14:28:03,Benefícios
598,1462,9,2023-09-03 11:32:11,Pet
2990,9025,5,2025-07-30 04:53:52,Automotivo
3782,10338,8,2024-10-10 16:06:37,Pet
675,7954,1,2025-07-12 17:27:29,Benefícios
3257,12312,10,2024-07-15 10:54:48,Saúde
3533,13291,9,2024-01-26 03:03:25,Pet
3979,11346,10,2025-12-29 10:10:28,Saúde
143,15015,4,2023-09-10 12:05:01,Benefícios
412,5153,4,2024-03-02 04:22:48,Saúde
4168,1147,3,2024-06-21 11:01:49,Pet
3484,1938,9,2025-12-15 15:04:43,Saúde
542,12347,8,2024-10-19 07:06:33,Seguro
2861,17960,10,2025-05-15 17:34:23,Benefícios
1101,17510,10,2025-02-15 16:01:20,Saúde
113,14894,10,2023-08-13 09:10:13,Saúde
2756,5915,10,2025-05-22 14:43:11,Saúde
877,457,8,2023-03-24 06:14:27,Saúde
4539,15454,10,2025-05-26 04:09:40,Saúde
368,5398,8,2024-11-20 12:11:29,Saúde
1445,16666,1,2025-06-12 09:31:51,Benefícios
4057,3859,10,2024-10-02 20:03:56,Automotivo
1617,97,9,2025-04-07 13:27:02,Jurídico
1704,3131,10,2023-05-13 20:20:17,Residencial
1520,8016,10,2023-06-04 16:10:04,Pet
349,6781,6,2025-02-05 14:45:00,Saúde
1207,6619,8,2024-06-12 06:13:33,Benefícios
2907,2628,9,2023-09-01 19:32:13,Jurídico
2490,3774,10,2023-05-15 02:38:34,Pet
2813,2240,8,2025-08-16 20:54:05,Jurídico
839,3664,9,2024-08-02 09:54:17,Jurídico
2900,14713,9,2024-03-24 11:07:50,Automotivo
887,16958,10,2025-09-17 01:23:35,Saúde
2121,5139,9,2025-01-04 07:59:44,Automotivo
1069,14102,10,2025-03-19 13:33:19,Residencial
4517,2390,8,2023-03-25 00:13:52,Saúde
4260,11185,9,2025-06-05 04:47:45,Pet
1127,13272,8,2024-05-10 12:48:49,Pet
3280,3083,9,2024-01-09 23:52:56,Automotivo
4677,10748,9,2023-11-12 10:14:27,Saúde
3574,11230,10,2024-04-26 09:55:36,Automotivo
3451,19393,9,2023-05-06 21:48:44,Saúde
1514,5592,7,2023-06-23 06:45:40,Residencial
1439,1664,10,2024-04-17 19:03:31,Automotivo
2787,2902,10,2023-03-07 04:44:05,Automotivo
3369,4100,8,2025-04-02 04:08:33,Pet
4925,4269,9,2024-11-15 14:02:39,Jurídico
1585,19213,10,2024-01-18 12:14:41,Seguro
1516,18561,7,2024-04-02 06:50:25,Saúde
4414,16760,9,2024-12-02 02:23:49,Pet
311,8128,9,2023-11-24 15:43:54,Residencial
4107,6884,8,2023-09-23 13:08:30,Jurídico
1433,14815,9,2025-02-24 14:44:57,Residencial
4809,9936,9,2023-06-07 20:50:25,Jurídico
936,2398,7,2024-04-30 02:24:16,Automotivo
4326,8900,7,2025-08-14 23:15:40,Pet
3091,4185,5,2025-10-03 17:05:39,Saúde
565,17028,9,2025-12-31 05:25:27,Pet
747,2577,9,2024-08-25 19:11:11,Residencial
1904,2374,8,2023-04-28 18:04:25,Residencial
1102,15701,8,2023-11-21 02:54:29,Jurídico
343,6634,7,2024-07-30 08:08:00,Benefícios
3768,16413,8,2023-12-18 00:27:39,Automotivo
2123,15145,8,2023-09-30 09:53:14,Residencial
1274,14570,10,2023-11-02 08:45:30,Residencial
1599,16572,9,2023-09-06 00:41:05,Saúde
2508,9474,9,2023-07-18 21:41:27,Benefícios
2023,19186,7,2024-07-29 07:12:02,Jurídico
2803,19793,9,2024-11-28 09:48:18,Seguro
176,5641,10,2024-04-23 18:06:39,Seguro
1098,9002,8,2024-05-12 19:52:19,Automotivo
1148,9288,7,2023-06-20 16:04:51,Residencial
4575,2516,9,2023-09-16 16:28:12,Benefícios
4719,4263,10,2024-11-28 17:06:08,Saúde
2625,15081,10,2024-11-11 09:33:06,Pet
918,12325,10,2023-02-20 08:48:25,Seguro
4603,416,9,2024-07-28 09:10:40,Pet
2015,10020,8,2024-08-30 06:08:54,Jurídico
4671,5014,7,2023-02-01 07:19:22,Jurídico
134,12481,0,2024-03-08 10:23:16,Saúde
4851,5779,2,2023-04-08 10:36:01,Benefícios
3932,7189,9,2023-06-15 07:01:47,Pet
1168,12824,6,2025-08-19 17:33:31,Benefícios
4337,3696,10,2025-11-22 23:06:37,Automotivo
89,711,10,2023-08-15 04:03:42,Residencial
2084,16360,6,2024-04-23 13:26:34,Pet
335,4504,10,2023-03-17 15:11:21,Saúde
4744,19961,0,2025-06-02 23:31:20,Benefícios
1760,9442,8,2024-01-06 15:03:58,Residencial
2756,16998,6,2023-11-08 21:15:59,Residencial
350,13471,10,2025-11-28 13:18:39,Saúde
779,1496,10,2025-03-20 02:05:47,Residencial
761,18551,9,2023-11-11 16:01:58,Pet
1291,16559,7,2025-05-15 05:00:33,Jurídico
4727,6250,8,2025-02-28 15:39:11,Seguro
4240,9434,10,2023-05-31 08:59:51,Saúde
584,14930,9,2023-04-27 22:38:51,Saúde
2932,4092,10,2024-07-22 21:42:18,Seguro
3523,16040,10,2023-02-08 06:30:24,Residencial
4192,2889,9,2023-12-09 12:44:11,Seguro
192,4929,9,2023-04-28 15:43:41,Jurídico
4763,14091,10,2024-11-27 05:24:39,Pet
1490,1524,9,2025-08-30 04:55:23,Saúde
3965,13996,10,2023-06-30 03:28:31,Saúde
1188,18099,7,2024-02-02 09:58:12,Saúde
4396,7250,10,2024-11-06 06:47:56,Benefícios
4816,5207,6,2023-04-11 09:51:08,Saúde
3076,1242,7,2024-10-16 04:54:35,Seguro
4852,1407,9,2025-03-14 05:41:48,Residencial
4500,3320,10,2025-01-01 14:25:14,Automotivo
4917,17306,10,2024-06-18 09:50:01,Residencial
2031,917,10,2023-05-28 22:24:27,Automotivo
763,528,7,2025-11-04 05:23:20,Automotivo
2639,11743,8,2025-06-07 07:18:54,Benefícios
1924,11355,9,2024-06-12 04:28:35,Residencial
1882,14445,10,2025-03-21 09:31:09,Saúde
1669,19668,10,2024-11-03 01:17:14,Seguro
1627,2820,10,2025-03-02 20:16:07,Saúde
1302,11840,9,2023-06-30 20:34:26,Saúde
3848,19502,9,2024-10-15 00:38:10,Saúde
2778,12877,9,2025-08-01 12:14:33,Saúde
27,19018,9,2023-04-15 21:17:51,Seguro
3626,6265,8,2023-09-30 04:36:45,Pet
618,11393,7,2023-10-11 03:29:06,Residencial
4827,3013,8,2025-11-14 05:00:32,Seguro
4674,17289,10,2023-04-17 00:44:51,Pet
320,9892,1,2023-06-03 16:15:42,Seguro
2072,9679,8,2023-08-17 04:48:59,Jurídico
1534,10727,9,2023-05-29 10:36:50,Seguro
4787,6108,8,2024-06-08 16:21:24,Saúde
4081,775,10,2024-10-23 23:10:11,Pet
4687,15321,8,2023-08-03 04:30:59,Automotivo
3300,1632,10,2023-09-14 09:12:37,Residencial
3688,19157,4,2023-01-04 14:39:04,Jurídico
137,13663,6,2023-06-12 11:56:38,Saúde
1744,9856,7,2024-08-16 18:47:25,Jurídico
4709,8662,10,2023-08-27 14:29:36,Saúde
4151,2751,8,2024-12-18 06:43:27,Saúde
92,11793,0,2024-04-02 11:22:32,Benefícios
2471,16800,10,2025-03-19 08:06:02,Saúde
1535,18710,8,2025-06-30 06:41:27,Saúde
2377,18165,6,2023-08-01 21:29:25,Seguro
4024,10218,10,2024-06-05 18:42:42,Saúde
692,18505,9,2023-09-22 17:15:08,Jurídico
3004,9184,8,2024-04-22 01:14:24,Residencial
2449,599,10,2024-05-09 05:47:23,Saúde
754,4563,8,2023-06-16 20:08:22,Benefícios
4065,12394,8,2023-03-24 19:17:56,Automotivo
1534,4002,7,2023-09-04 03:55:01,Jurídico
1167,4660,7,2024-12-17 01:03:22,Automotivo
2084,18430,8,2025-02-19 15:47:35,Residencial
1829,12785,10,2025-11-07 18:45:55,Saúde
733,4685,7,2025-01-23 03:22:14,Saúde
576,16575,9,2023-10-27 16:59:17,Jurídico
132,14873,6,2024-05-14 01:22:05,Pet
740,6218,10,2024-06-27 04:07:08,Seguro
2850,8664,8,2023-12-26 05:48:26,Benefícios
3257,11735,10,2025-02-06 06:21:23,Seguro
1610,10821,9,2023-07-25 05:21:08,Pet
1681,5081,6,2024-09-07 17:13:42,Automotivo
4494,12801,5,2024-06-09 13:36:54,Residencial
4765,5791,9,2023-10-31 16:41:35,Benefícios
4302,12851,5,2024-01-12 04:29:20,Saúde
3256,10335,10,2024-12-12 08:13:36,Pet
4850,1447,10,2024-10-08 20:57:57,Seguro
4276,10444,10,2025-08-27 05:10:44,Saúde
1661,12850,10,2025-11-30 11:24:20,Saúde
1009,16555,6,2023-05-18 13:37:04,Saúde
1093,17157,10,2024-08-19 20:47:54,Saúde
4428,13968,7,2025-12-27 01:38:26,Seguro
1061,7310,8,2025-11-15 23:37:34,Saúde
4218,7035,10,2023-12-13 15:20:19,Seguro
4164,6001,10,2024-07-01 10:32:32,Jurídico
4907,2838,10,2023-03-13 23:07:05,Pet
4783,19615,7,2024-09-06 11:01:31,Automotivo
758,3758,9,2024-12-10 13:00:32,Saúde
3363,3219,10,2023-12-18 22:22:13,Residencial
2258,3521,9,2024-12-07 00:36:37,Saúde
2351,6595,10,2023-07-30 04:56:31,Residencial
2938,5948,9,2025-04-02 15:42:14,Jurídico
421,19591,9,2025-10-05 17:01:04,Benefícios
3565,2589,10,2025-12-25 08:21:13,Seguro
915,4696,9,2024-12-02 03:22:34,Pet
3575,12928,1,2025-06-11 12:34:08,Saúde
3320,12782,2,2025-10-30 17:41:19,Benefícios
1932,5242,7,2023-09-02 02:42:15,Pet
3026,17040,10,2024-01-16 17:31:01,Residencial
2457,12129,10,2025-01-30 05:57:59,Saúde
948,8644,7,2024-11-14 10:07:45,Seguro
1012,6807,9,2024-09-18 06:47:05,Saúde
4120,19517,10,2025-05-21 12:48:15,Jurídico
2362,9045,9,2023-03-08 12:09:02,Automotivo
1844,18129,1,2023-05-21 06:16:06,Benefícios
3890,13837,9,2024-10-10 15:38:44,Pet
3623,2465,8,2024-12-02 10:39:02,Saúde
635,10176,6,2025-12-19 02:38:07,Automotivo
1985,15731,9,2025-10-26 11:33:05,Saúde
3224,15053,9,2025-04-18 11:37:58,Saúde
3868,4484,10,2025-02-13 07:26:11,Residencial
2046,9181,6,2023-03-04 20:06:13,Saúde
2776,12376,9,2025-08-08 01:51:43,Pet
1668,15904,8,2025-04-30 06:36:10,Pet
4910,18037,10,2023-06-21 19:00:30,Jurídico
2025,16152,9,2024-12-31 05:10:19,Automotivo
1832,7235,9,2025-07-01 14:00:35,Pet
3715,4609,8,2025-01-26 18:07:55,Saúde
2427,11697,9,2025-02-01 01:24:25,Saúde
947,501,10,2024-11-21 03:12:29,Jurídico
1829,10509,10,2025-04-25 20:46:58,Saúde
963,14941,9,2023-02-24 23:18:53,Automotivo
1444,1047,9,2025-01-14 02:38:06,Saúde
2452,15872,4,2024-08-21 04:41:25,Residencial
2133,9194,10,2023-05-14 14:09:51,Jurídico
613,18664,10,2023-02-19 14:45:20,Saúde
641,12566,8,2023-05-02 23:21:03,Saúde
2166,11536,1,2025-11-01 20:32:05,Seguro
1293,12387,9,2023-05-11 11:11:37,Jurídico
136,3140,3,2025-10-01 07:04:12,Saúde
3419,17672,9,2023-05-17 09:58:57,Jurídico
2170,17135,3,2024-07-11 10:56:59,Saúde
3454,16440,9,2023-10-14 21:36:38,Pet
777,778,10,2023-06-09 18:36:56,Jurídico
2780,10044,5,2025-10-01 00:21:57,Pet
3068,11663,7,2024-12-04 10:20:27,Saúde
2510,14365,8,2024-09-25 09:03:14,Saúde
3565,4020,9,2025-03-12 01:36:47,Saúde
2461,9387,9,2024-12-10 23:22:46,Jurídico
3057,9554,10,2025-03-10 11:11:18,Saúde
852,13694,9,2023-08-04 06:27:55,Benefícios
424,19997,9,2024-05-07 21:19:23,Residencial
4243,10081,9,2024-06-07 02:27:10,Benefícios
1441,12969,9,2025-03-12 01:34:26,Saúde
2682,14916,7,2023-06-07 18:34:20,Saúde
3575,6084,2,2024-09-15 05:02:16,Automotivo
1255,9306,9,2025-06-29 13:48:58,Saúde
3782,2983,4,2024-01-14 07:33:12,Saúde
4379,15367,9,2023-05-27 12:55:14,Saúde
2692,17744,1,2024-08-05 07:08:51,Benefícios
2760,10902,9,2023-01-27 19:55:35,Saúde
2705,5891,9,2023-10-02 05:33:50,Jurídico
4841,14022,9,2023-04-21 02:15:04,Residencial
765,11978,10,2023-04-21 21:40:16,Automotivo
3357,9188,10,2023-08-30 02:15:32,Saúde
3382,9157,9,2023-03-24 06:15:59,Automotivo
2434,6006,10,2025-01-26 03:34:17,Saúde
1562,566,8,2023-04-14 06:48:25,Benefícios
1927,4119,8,2023-11-12 03:51:01,Seguro
339,5900,7,2025-01-14 03:41:10,Jurídico
1532,841,4,2024-08-14 02:06:46,Benefícios
2490,3889,10,2023-05-01 09:10:56,Pet
1304,9835,10,2024-01-11 00:11:35,Seguro
2723,19866,4,2025-03-15 22:01:32,Jurídico
2539,7642,6,2025-05-28 04:56:09,Residencial
3701,14714,7,2024-08-12 07:59:55,Benefícios
194,8656,7,2023-01-26 13:01:31,Jurídico
3625,2667,8,2025-10-16 09:56:43,Automotivo
1462,9342,10,2023-05-30 03:23:22,Jurídico
4136,4093,10,2024-04-10 04:40:07,Saúde
3316,766,9,2023-02-17 22:52:03,Automotivo
4898,1441,8,2025-06-28 00:38:02,Seguro
3769,13506,10,2024-06-29 23:43:17,Pet
811,17565,10,2023-10-13 15:21:46,Automotivo
1949,3873,9,2024-08-27 03:40:21,Jurídico
322,14491,10,2024-09-09 20:19:29,Saúde
4491,18354,10,2023-06-08 10:59:52,Saúde
4012,15828,3,2025-05-01 01:15:02,Residencial
1877,4866,9,2025-10-10 23:59:21,Benefícios
425,15660,7,2024-11-13 23:27:44,Residencial
2782,2621,10,2025-03-10 01:26:04,Seguro
607,18820,10,2025-08-02 14:21:47,Saúde
2392,14631,5,2023-01-15 06:40:52,Automotivo
3501,18604,9,2024-07-19 01:20:53,Pet
3271,6710,10,2023-07-03 01:20:00,Jurídico
235,3027,7,2023-06-02 23:15:36,Jurídico
1538,14451,10,2023-10-30 00:42:39,Seguro
2044,4103,10,2024-11-27 15:00:22,Benefícios
2903,1299,8,2024-07-06 19:54:14,Jurídico
3954,18651,9,2023-02-15 23:46:47,Automotivo
1554,6339,10,2025-05-16 09:40:22,Saúde
2158,2023,6,2023-08-21 06:11:27,Pet
3094,15674,9,2024-01-09 22:35:41,Pet
314,7373,8,2025-08-17 10:40:13,Seguro
4957,9386,10,2024-10-10 15:52:09,Automotivo
3187,2686,5,2023-11-10 04:31:18,Residencial
4569,17899,10,2025-03-04 02:56:14,Saúde
3099,15356,9,2023-03-31 14:55:27,Residencial
691,7786,5,2023-07-25 19:04:21,Saúde
3501,1026,10,2023-11-15 01:01:12,Pet
4955,14791,8,2025-02-04 00:00:30,Seguro
1258,9405,7,2024-08-04 13:26:42,Automotivo
710,8651,10,2025-11-04 22:13:59,Jurídico
505,13571,10,2023-02-09 23:51:23,Benefícios
207,12485,8,2023-05-14 11:49:51,Benefícios
4903,18623,10,2023-10-03 11:12:15,Saúde
3935,15862,6,2024-10-14 07:18:04,Pet
2606,9538,9,2024-12-26 02:09:06,Saúde
4941,9637,9,2024-01-21 21:04:26,Seguro
235,3500,6,2024-11-14 06:32:32,Saúde
3257,2497,10,2024-03-10 02:29:08,Seguro
4719,11224,7,2024-09-23 21:39:39,Benefícios
2967,11270,7,2025-01-26 08:34:39,Jurídico
2716,2423,6,2024-02-02 07:47:59,Jurídico
2733,17223,8,2025-11-24 07:28:36,Automotivo
564,10836,7,2024-05-30 18:58:01,Saúde
7,2733,10,2023-12-25 23:04:08,Benefícios
2459,81,10,2023-05-10 12:01:06,Benefícios
2268,4218,10,2024-04-14 22:30:06,Pet
4025,4243,10,2024-03-10 09:12:00,Seguro
4513,3812,2,2024-03-27 12:49:58,Saúde
981,12621,10,2024-12-18 05:54:26,Pet
2675,8149,7,2025-09-23 15:59:56,Saúde
1844,18244,10,2023-07-13 04:39:14,Residencial
2458,1360,6,2024-12-30 23:07:52,Saúde
4428,16745,10,2024-03-20 04:15:58,Saúde
3416,9841,10,2025-09-13 14:51:35,Saúde
1301,17153,10,2025-03-09 20:50:26,Jurídico
1068,2163,9,2023-12-18 09:45:01,Residencial
1184,880,5,2024-02-25 03:55:22,Benefícios
704,1579,10,2025-04-01 12:47:28,Saúde
4498,7574,7,2024-11-28 00:20:02,Benefícios
4924,1510,9,2023-06-10 22:42:42,Jurídico
2523,18776,9,2025-07-14 10:26:36,Seguro
4365,15676,10,2025-05-18 22:15:54,Residencial
3432,4113,9,2023-03-14 23:15:03,Residencial
3247,15824,8,2024-06-04 17:03:30,Residencial
1113,1846,7,2023-02-18 16:25:00,Seguro
2160,7839,9,2023-07-09 02:28:40,Saúde
1039,4569,9,2023-11-07 23:48:46,Saúde
4122,6964,10,2024-01-16 23:55:38,Automotivo
994,18929,7,2024-12-16 20:35:01,Saúde
4554,19297,8,2025-01-20 05:25:58,Jurídico
1680,12778,9,2025-04-26 23:23:37,Jurídico
154,5280,4,2024-01-28 22:53:19,Benefícios
1474,11625,7,2025-03-22 13:33:37,Automotivo
3756,9435,7,2023-12-27 17:38:11,Benefícios
2837,3615,0,2024-11-23 01:17:17,Pet
4601,2109,1,2025-11-20 07:03:25,Seguro
4390,7774,7,2024-02-27 22:10:58,Benefícios
1643,13530,9,2023-02-07 03:43:32,Seguro
4336,6033,5,2023-10-27 22:42:28,Residencial
4208,5324,10,2025-02-05 12:32:28,Saúde
3875,17170,10,2023-11-28 07:15:16,Saúde
17,13788,10,2023-04-12 14:15:03,Saúde
520,4184,10,2023-07-28 20:33:02,Saúde
4833,13780,8,2025-01-16 08:02:10,Seguro
301,18825,4,2024-03-04 15:08:55,Benefícios
1286,13810,9,2023-10-14 15:57:57,Residencial
514,637,9,2023-03-08 20:13:06,Benefícios
684,8984,9,2025-01-17 10:11:19,Automotivo
1060,3220,7,2025-02-01 05:23:49,Pet
3289,16011,5,2024-04-05 12:13:12,Automotivo
2191,6283,9,2024-06-14 01:45:20,Jurídico
2981,13553,1,2024-09-09 03:54:19,Benefícios
1679,12399,9,2024-06-23 02:09:10,Seguro
1966,1194,10,2025-10-04 22:03:53,Benefícios
3252,46,2,2023-11-03 10:57:28,Automotivo
475,14703,9,2023-01-29 04:17:46,Saúde
265,977,10,2024-10-04 09:59:36,Automotivo
860,13156,8,2024-12-17 08:29:24,Seguro
3988,6787,9,2024-02-01 08:02:13,Jurídico
307,10038,9,2023-09-22 23:03:08,Seguro
2089,2964,5,2023-09-28 17:50:21,Benefícios
2077,5564,10,2025-12-29 03:02:03,Automotivo
3436,11481,10,2025-11-15 14:16:22,Automotivo
551,9777,10,2025-07-15 06:43:24,Benefícios
301,10167,7,2025-09-10 21:51:54,Benefícios
1175,4516,7,2023-04-07 23:03:00,Pet
2362,9582,10,2024-07-22 15:37:42,Benefícios
376,15882,10,2023-05-16 06:10:10,Saúde
4059,1976,10,2023-06-04 08:59:17,Pet
4847,5122,5,2023-10-26 17:29:41,Pet
3665,17992,10,2025-05-13 14:58:57,Saúde
2987,13543,7,2023-06-11 14:34:17,Jurídico
2825,18583,8,2023-02-06 11:45:51,Seguro
2683,19954,10,2023-01-09 16:28:33,Pet
3229,6890,9,2024-06-04 05:34:45,Jurídico
2702,16308,7,2023-03-20 13:18:27,Pet
3612,19151,10,2025-08-05 21:09:07,Residencial
1152,10060,9,2024-10-15 06:40:16,Residencial
3948,15429,8,2025-04-05 00:19:25,Automotivo
56,11731,7,2024-04-27 09:47:12,Automotivo
1320,16708,7,2025-11-01 23:15:28,Saúde
1002,1752,8,2025-11-08 17:05:58,Seguro
3523,14488,10,2024-12-23 09:04:55,Seguro
3598,11286,10,2025-05-01 20:07:38,Automotivo
4987,433,10,2023-11-19 06:48:28,Saúde
308,19582,10,2024-09-14 07:23:53,Automotivo
2868,7601,7,2023-08-20 21:20:17,Seguro
3606,1833,3,2025-12-07 00:01:19,Automotivo
4797,9633,9,2024-05-29 23:57:29,Saúde
3393,12080,10,2024-08-30 01:33:01,Pet
657,38,10,2025-10-24 15:39:56,Residencial
1418,8769,10,2023-07-23 17:43:12,Jurídico
4040,10324,10,2025-01-04 03:59:20,Residencial
1694,6204,10,2024-10-30 04:34:27,Automotivo
4748,3989,9,2025-02-18 12:56:22,Seguro
1126,13498,2,2024-06-25 07:11:12,Pet
371,714,10,2024-08-21 18:35:20,Residencial
1494,560,6,2025-03-05 11:18:02,Pet
758,19269,10,2024-07-19 21:42:57,Residencial
2809,13521,5,2023-12-07 03:50:18,Pet
3780,2336,7,2024-08-27 00:45:57,Jurídico
4171,10241,7,2024-09-13 04:10:40,Residencial
3537,8832,4,2025-12-14 08:10:11,Automotivo
2172,19683,8,2025-12-18 10:28:28,Automotivo
28,9074,8,2023-08-29 15:27:30,Automotivo
3299,11236,6,2023-04-07 07:46:05,Residencial
4224,8760,5,2024-04-29 11:48:31,Pet
931,16062,8,2023-09-28 09:28:47,Residencial
1866,19322,10,2024-08-12 20:37:46,Saúde
3448,10330,10,2023-09-29 02:36:30,Pet
4669,18323,8,2024-09-05 17:44:42,Saúde
4624,8331,10,2023-01-26 15:57:07,Jurídico
3914,7433,10,2025-10-24 18:47:26,Saúde
1870,15666,6,2023-10-11 03:47:51,Residencial
1442,8432,8,2025-12-26 00:31:32,Pet
2863,14369,9,2023-01-17 23:02:18,Seguro
3666,3748,4,2025-08-09 22:08:17,Pet
496,1598,10,2024-11-19 19:21:57,Seguro
616,15104,10,2024-11-07 16:26:21,Pet
4946,4491,9,2024-07-10 11:05:36,Residencial
3865,18149,9,2025-07-29 20:21:38,Benefícios
3627,9373,8,2023-02-13 11:22:31,Seguro
328,13247,5,2023-10-22 09:00:21,Seguro
2229,6008,9,2023-12-02 00:17:21,Jurídico
96,17156,9,2024-08-05 09:52:23,Pet
895,4303,7,2023-05-02 07:57:56,Saúde
837,3007,8,2023-05-30 17:53:17,Residencial
2009,12659,10,2025-05-07 18:42:01,Pet
2547,8283,10,2024-11-04 09:12:12,Seguro
1121,15652,10,2024-08-10 04:36:18,Saúde
679,626,2,2023-08-18 07:03:11,Benefícios
823,7524,8,2025-12-22 02:03:04,Benefícios
4951,5831,10,2025-06-03 15:01:47,Jurídico
4598,1742,10,2023-04-12 10:05:00,Benefícios
1894,15286,8,2024-03-21 05:21:06,Jurídico
1824,10844,10,2023-08-24 06:14:31,Saúde
4180,13787,7,2025-04-29 10:46:15,Residencial
3732,2830,10,2023-12-17 10:55:31,Jurídico
884,13978,10,2024-04-09 08:43:51,Pet
816,14460,10,2024-01-02 12:06:41,Pet
2560,10709,8,2024-01-01 09:36:50,Saúde
102,10796,3,2024-10-16 14:28:11,Seguro
3929,18026,4,2024-12-22 20:06:02,Automotivo
3581,13524,10,2024-12-19 11:06:36,Saúde
4590,13392,10,2025-02-23 05:03:57,Saúde
2691,7940,9,2024-07-08 12:35:14,Benefícios
3934,8028,7,2023-03-28 13:30:45,Seguro
871,3414,9,2025-10-27 20:16:32,Benefícios
532,13917,8,2023-10-20 18:11:50,Pet
749,10224,6,2025-07-13 05:59:26,Jurídico
2083,19676,7,2025-03-17 04:29:09,Residencial
4806,907,7,2023-01-03 20:52:29,Automotivo
4126,9229,10,2023-07-21 17:04:14,Seguro
1204,17997,9,2025-09-28 21:53:30,Saúde
4668,761,2,2023-03-22 23:21:30,Jurídico
25,3119,8,2024-12-26 06:48:18,Automotivo
2643,987,10,2025-03-20 11:52:48,Automotivo
1529,12939,9,2023-09-14 14:54:12,Automotivo
4222,14153,7,2024-02-17 12:43:45,Benefícios
20,10910,10,2025-01-30 19:47:09,Pet
156,10393,10,2023-08-30 23:50:44,Pet
2071,17106,9,2023-09-30 12:00:22,Benefícios
4047,14133,5,2024-07-26 16:58:25,Jurídico
3477,296,9,2023-01-07 08:43:11,Saúde
1842,15949,5,2023-04-09 23:13:27,Saúde
3665,1786,9,2024-08-17 12:53:08,Jurídico
4100,4383,10,2025-03-29 20:25:41,Saúde
332,16119,10,2024-09-18 06:32:36,Benefícios
2348,5319,8,2024-08-17 02:10:57,Automotivo
4450,5855,8,2025-10-26 02:10:44,Benefícios
444,14939,1,2025-01-17 03:27:12,Saúde
2849,9477,8,2024-03-01 06:24:54,Benefícios
713,12736,8,2025-02-10 19:51:36,Pet
74,13099,10,2024-12-16 03:16:42,Benefícios
3507,13258,10,2025-06-18 01:27:33,Benefícios
