id_atendimento,id_cliente,id_servico,data_abertura,data_fechamento,tempo_atendimento_min,custo_real,sla_real_min,ano,mes,plano,categoria
15756,4063,6,2023-08-22 05:23:17,2023-08-22 07:22:17,119,108.27417003782796,119.0,2023,8,Premium,Pet
15757,4420,3,2025-11-04 01:38:18,2025-11-04 05:29:18,231,248.34829793727653,231.0,2025,11,Basico,Saúde
15758,4305,7,2023-06-24 17:32:39,2023-06-24 21:44:39,252,232.94402384043696,252.0,2023,6,Essencial,Seguro
15759,828,5,2024-06-01 07:00:06,2024-06-01 07:55:06,55,226.293726367744,55.0,2024,6,Premium,Benefícios
15760,1965,1,2023-07-11 14:23:12,2023-07-11 15:13:12,50,137.67328006035444,50.0,2023,7,Essencial,Residencial
15761,4611,6,2023-09-23 11:06:47,2023-09-23 13:51:47,165,60.54186048030924,165.0,2023,9,Basico,Pet
15762,3707,8,2023-02-16 13:34:28,2023-02-16 14:46:28,72,79.21017718086057,72.0,2023,2,Basico,Jurídico
15763,4292,7,2025-08-10 10:22:50,2025-08-10 14:41:50,259,136.91692304452965,259.0,2025,8,Essencial,Seguro
15764,2400,5,2025-02-12 08:19:59,2025-02-12 11:34:59,195,127.20062666345969,195.0,2025,2,Essencial,Benefícios
15765,1855,8,2025-04-04 13:19:36,2025-04-04 17:00:36,221,228.7824006794404,221.0,2025,4,Basico,Jurídico
15766,4379,6,2023-10-16 06:19:53,2023-10-16 11:12:53,293,211.52477443503497,293.0,2023,10,Essencial,Pet
15767,17,4,2023-10-08 07:15:58,2023-10-08 09:19:58,124,144.2116289829138,124.0,2023,10,Essencial,Saúde
15768,1463,7,2025-08-07 20:51:04,2025-08-07 21:11:04,20,109.95527517129388,20.0,2025,8,Basico,Seguro
15769,1410,1,2025-04-01 02:36:27,2025-04-01 03:02:27,26,38.7493767395753,26.0,2025,4,Basico,Residencial
15770,2657,6,2024-07-12 09:40:30,2024-07-12 10:11:30,31,64.57631020070303,31.0,2024,7,Basico,Pet
15771,178,8,2023-02-23 07:33:27,2023-02-23 11:06:27,213,91.23803057512023,213.0,2023,2,Essencial,Jurídico
15772,1785,5,2025-01-23 20:01:49,2025-01-23 21:00:49,59,58.60762948339434,59.0,2025,1,Premium,Benefícios
15773,753,1,2023-12-22 05:03:12,2023-12-22 06:51:12,108,173.90809838299842,108.0,2023,12,Premium,Residencial
15774,2397,1,2025-08-09 09:03:42,2025-08-09 10:40:42,97,106.93922477314278,97.0,2025,8,Premium,Residencial
15775,2985,4,2024-06-14 22:23:29,2024-06-14 22:49:29,26,74.62712295777136,26.0,2024,6,Basico,Saúde
15776,4895,3,2024-09-01 10:50:41,2024-09-01 13:42:41,172,173.89530504853238,172.0,2024,9,Basico,Saúde
15777,2621,8,2024-11-08 19:37:37,2024-11-08 23:03:37,206,176.6331773510086,206.0,2024,11,Basico,Jurídico
15778,620,8,2025-12-01 17:41:54,2025-12-01 19:10:54,89,172.12807191986164,89.0,2025,12,Basico,Jurídico
15779,1424,4,2023-04-19 03:40:19,2023-04-19 06:21:19,161,203.93481337305823,161.0,2023,4,Basico,Saúde
15780,3715,5,2025-12-11 08:18:53,2025-12-11 12:48:53,270,52.91736909329632,270.0,2025,12,Premium,Benefícios
15781,4929,5,2024-01-23 09:52:11,2024-01-23 10:47:11,55,71.11260489708692,55.0,2024,1,Essencial,Benefícios
15782,2022,8,2023-06-18 23:57:35,2023-06-19 01:13:35,76,111.95300836920448,76.0,2023,6,Essencial,Jurídico
15783,2711,6,2024-12-15 23:55:47,2024-12-16 02:19:47,144,149.9783389897595,144.0,2024,12,Basico,Pet
15784,3394,8,2024-06-01 14:05:41,2024-06-01 15:19:41,74,164.62970889399122,74.0,2024,6,Essencial,Jurídico
15785,3717,1,2024-04-23 09:48:32,2024-04-23 13:03:32,195,224.00962826131249,195.0,2024,4,Basico,Residencial
15786,3872,3,2024-01-14 10:32:07,2024-01-14 15:19:07,287,117.88314036037482,287.0,2024,1,Basico,Saúde
15787,1759,4,2025-02-14 05:44:10,2025-02-14 06:01:10,17,151.5394876575463,17.0,2025,2,Essencial,Saúde
15788,4645,6,2024-09-26 05:07:27,2024-09-26 09:50:27,283,200.8502824942298,283.0,2024,9,Premium,Pet
15789,1397,3,2024-08-17 11:36:18,2024-08-17 15:20:18,224,97.624286696151,224.0,2024,8,Basico,Saúde
15790,268,3,2025-08-11 23:30:42,2025-08-12 03:30:42,240,157.54020018814373,240.0,2025,8,Essencial,Saúde
15791,2174,6,2023-02-23 07:08:11,2023-02-23 08:06:11,58,94.90256120904304,58.0,2023,2,Premium,Pet
15792,2967,3,2023-11-18 11:23:24,2023-11-18 13:47:24,144,179.60804781552883,144.0,2023,11,Basico,Saúde
15793,1875,5,2025-05-14 23:48:00,2025-05-15 02:08:00,140,150.43888200590368,140.0,2025,5,Essencial,Benefícios
15794,3692,8,2023-01-03 08:41:59,2023-01-03 09:46:59,65,51.67555607714893,65.0,2023,1,Basico,Jurídico
15795,2301,2,2024-06-02 08:30:25,2024-06-02 11:44:25,194,79.01890070486745,194.0,2024,6,Premium,Automotivo
15796,3284,6,2025-05-29 23:41:55,2025-05-30 01:33:55,112,138.3173170769727,112.0,2025,5,Premium,Pet
15797,4875,7,2024-12-30 05:03:53,2024-12-30 07:09:53,126,71.70305984208616,126.0,2024,12,Essencial,Seguro
15798,2820,6,2023-04-28 17:17:03,2023-04-28 21:49:03,272,124.78972430736984,272.0,2023,4,Basico,Pet
15799,2400,4,2024-12-21 03:02:44,2024-12-21 03:26:44,24,55.636251505622056,24.0,2024,12,Essencial,Saúde
15800,2620,2,2024-06-08 05:17:12,2024-06-08 06:11:12,54,176.04155289603585,54.0,2024,6,Essencial,Automotivo
15801,405,7,2024-12-28 00:34:21,2024-12-28 00:55:21,21,215.90518324101632,21.0,2024,12,Basico,Seguro
15802,2796,5,2025-08-21 03:24:11,2025-08-21 07:04:11,220,43.00218675539662,220.0,2025,8,Essencial,Benefícios
15803,1799,2,2023-12-03 16:27:10,2023-12-03 16:38:10,11,134.91745169719334,11.0,2023,12,Basico,Automotivo
15804,3281,1,2025-08-09 19:32:52,2025-08-09 21:23:52,111,115.23719410573696,111.0,2025,8,Premium,Residencial
15805,4476,7,2024-07-20 21:10:21,2024-07-21 00:09:21,179,231.93480874553688,179.0,2024,7,Basico,Seguro
15806,2131,2,2024-10-27 10:02:52,2024-10-27 12:43:52,161,41.89737770543647,161.0,2024,10,Basico,Automotivo
15807,783,5,2023-12-15 22:15:55,2023-12-16 02:23:55,248,30.481885779887406,248.0,2023,12,Essencial,Benefícios
15808,513,3,2025-07-04 23:59:51,2025-07-05 01:59:51,120,205.03054894370453,120.0,2025,7,Premium,Saúde
15809,4787,8,2023-04-23 09:18:38,2023-04-23 13:17:38,239,242.24595230745945,239.0,2023,4,Basico,Jurídico
15810,364,8,2023-09-21 09:40:22,2023-09-21 14:20:22,280,222.3921195790868,280.0,2023,9,Basico,Jurídico
15811,636,4,2025-09-04 05:58:23,2025-09-04 09:27:23,209,77.59056495974787,209.0,2025,9,Premium,Saúde
15812,2681,3,2025-01-02 22:10:34,2025-01-03 01:56:34,226,137.0981329304276,226.0,2025,1,Premium,Saúde
15813,2191,4,2023-02-07 09:29:00,2023-02-07 12:30:00,181,187.53640092711973,181.0,2023,2,Premium,Saúde
15814,3983,4,2023-05-28 17:29:01,2023-05-28 18:41:01,72,147.1712102240886,72.0,2023,5,Premium,Saúde
15815,994,2,2023-05-26 06:46:02,2023-05-26 08:37:02,111,57.27947294733652,111.0,2023,5,Basico,Automotivo
15816,2271,4,2025-09-06 08:42:38,2025-09-06 09:07:38,25,180.8290251408393,25.0,2025,9,Basico,Saúde
15817,435,6,2024-04-24 23:50:05,2024-04-25 00:11:05,21,132.80440295956282,21.0,2024,4,Premium,Pet
15818,1933,1,2023-04-13 14:35:31,2023-04-13 17:09:31,154,230.2481559491125,154.0,2023,4,Essencial,Residencial
15819,407,7,2024-04-12 23:32:04,2024-04-13 04:05:04,273,123.22571808634216,273.0,2024,4,Premium,Seguro
15820,3778,6,2023-10-24 13:42:03,2023-10-24 14:50:03,68,158.9159116582571,68.0,2023,10,Basico,Pet
15821,3105,8,2024-10-11 19:36:07,2024-10-11 21:02:07,86,85.19368869052951,86.0,2024,10,Premium,Jurídico
15822,4226,7,2025-08-05 05:46:34,2025-08-05 07:52:34,126,112.5951875529468,126.0,2025,8,Basico,Seguro
15823,442,4,2025-02-08 01:18:46,2025-02-08 04:15:46,177,35.78878898122532,177.0,2025,2,Basico,Saúde
15824,3247,1,2024-06-03 13:52:30,2024-06-03 17:03:30,191,214.2562199283095,191.0,2024,6,Essencial,Residencial
15825,3072,7,2024-10-08 10:30:57,2024-10-08 12:32:57,122,86.03322163131696,122.0,2024,10,Premium,Seguro
15826,2455,8,2025-12-17 12:19:12,2025-12-17 16:11:12,232,222.9833000690037,232.0,2025,12,Premium,Jurídico
15827,674,8,2023-09-28 11:55:54,2023-09-28 13:03:54,68,121.29208468356433,68.0,2023,9,Premium,Jurídico
15828,4012,1,2025-04-29 21:59:02,2025-04-30 01:15:02,196,38.6511226728784,196.0,2025,4,Basico,Residencial
15829,1596,7,2023-04-21 00:27:05,2023-04-21 04:54:05,267,154.24483790179954,267.0,2023,4,Essencial,Seguro
15830,2819,3,2024-05-16 04:59:15,2024-05-16 08:16:15,197,134.38340159720408,197.0,2024,5,Basico,Saúde
15831,1930,3,2024-04-10 06:59:24,2024-04-10 09:00:24,121,162.30782126313537,121.0,2024,4,Premium,Saúde
15832,457,3,2023-03-25 17:29:43,2023-03-25 21:13:43,224,186.0187166475905,224.0,2023,3,Essencial,Saúde
15833,1543,7,2023-10-19 17:06:08,2023-10-19 19:01:08,115,221.53959659618351,115.0,2023,10,Premium,Seguro
15834,5,6,2023-01-20 13:20:25,2023-01-20 18:07:25,287,79.58555196682639,287.0,2023,1,Essencial,Pet
15835,4746,5,2025-05-08 20:27:33,2025-05-08 22:49:33,142,191.58364899166065,142.0,2025,5,Premium,Benefícios
15836,3125,1,2023-11-15 15:26:13,2023-11-15 17:39:13,133,156.10841685675024,133.0,2023,11,Premium,Residencial
15837,3012,3,2025-10-04 17:04:36,2025-10-04 20:48:36,224,145.25646620342744,224.0,2025,10,Essencial,Saúde
15838,2588,4,2025-10-13 21:11:28,2025-10-14 01:58:28,287,100.32505044085076,287.0,2025,10,Premium,Saúde
15839,223,7,2024-09-19 17:27:37,2024-09-19 19:58:37,151,63.71132704932193,151.0,2024,9,Premium,Seguro
15840,135,8,2025-05-13 20:23:26,2025-05-14 01:14:26,291,82.96499295147247,291.0,2025,5,Essencial,Jurídico
15841,1711,6,2023-02-01 00:17:54,2023-02-01 02:22:54,125,156.75052440635278,125.0,2023,2,Basico,Pet
15842,1557,4,2024-12-30 16:24:36,2024-12-30 17:40:36,76,74.98042432886646,76.0,2024,12,Premium,Saúde
15843,1881,5,2025-06-06 11:18:08,2025-06-06 14:05:08,167,47.45761689164904,167.0,2025,6,Premium,Benefícios
15844,1302,1,2025-07-05 14:28:01,2025-07-05 18:57:01,269,190.21742515902423,269.0,2025,7,Basico,Residencial
15845,825,3,2023-01-31 04:08:01,2023-01-31 04:21:01,13,140.05157309270015,13.0,2023,1,Basico,Saúde
15846,3217,6,2023-11-07 23:23:55,2023-11-08 02:39:55,196,36.8176591193204,196.0,2023,11,Basico,Pet
15847,235,2,2025-07-25 08:30:03,2025-07-25 12:11:03,221,134.42106056988845,221.0,2025,7,Basico,Automotivo
15848,3845,5,2023-03-13 17:10:26,2023-03-13 18:22:26,72,104.30305967381318,72.0,2023,3,Essencial,Benefícios
15849,2515,8,2025-11-21 13:17:55,2025-11-21 15:02:55,105,158.5570426813019,105.0,2025,11,Basico,Jurídico
15850,4027,8,2025-06-14 13:50:22,2025-06-14 14:41:22,51,163.72274027656306,51.0,2025,6,Basico,Jurídico
15851,391,1,2023-10-28 18:32:11,2023-10-28 22:23:11,231,75.80572712569284,231.0,2023,10,Essencial,Residencial
15852,83,2,2025-01-19 10:28:02,2025-01-19 14:28:02,240,162.11029487240955,240.0,2025,1,Essencial,Automotivo
15853,2455,3,2023-05-22 19:26:06,2023-05-22 23:13:06,227,33.57735335531808,227.0,2023,5,Premium,Saúde
15854,2779,1,2024-12-18 13:07:28,2024-12-18 16:12:28,185,116.82752024740977,185.0,2024,12,Premium,Residencial
15855,4330,6,2025-07-02 02:03:03,2025-07-02 04:34:03,151,30.630269257841324,151.0,2025,7,Essencial,Pet
15856,4243,3,2025-11-28 17:48:12,2025-11-28 22:20:12,272,163.1001403102006,272.0,2025,11,Basico,Saúde
15857,2057,5,2023-12-09 21:10:10,2023-12-10 00:43:10,213,248.29901745601023,213.0,2023,12,Basico,Benefícios
15858,4992,1,2024-08-18 06:29:44,2024-08-18 11:27:44,298,122.03621929115256,298.0,2024,8,Premium,Residencial
15859,206,7,2025-12-09 20:25:45,2025-12-09 22:30:45,125,77.89755299079272,125.0,2025,12,Premium,Seguro
15860,1889,5,2024-12-12 06:56:08,2024-12-12 08:10:08,74,160.87059488749352,74.0,2024,12,Premium,Benefícios
15861,883,2,2024-03-06 11:14:35,2024-03-06 13:44:35,150,64.63772394404663,150.0,2024,3,Premium,Automotivo
15862,3935,6,2024-10-13 05:09:04,2024-10-13 07:18:04,129,53.647019785085135,129.0,2024,10,Essencial,Pet
15863,3703,7,2023-03-10 01:25:40,2023-03-10 05:12:40,227,59.68294259383669,227.0,2023,3,Basico,Seguro
15864,3618,3,2024-06-28 04:00:43,2024-06-28 08:05:43,245,249.9387377922998,245.0,2024,6,Premium,Saúde
15865,196,6,2023-11-13 09:29:24,2023-11-13 11:36:24,127,183.1663186833952,127.0,2023,11,Essencial,Pet
15866,2619,3,2025-06-12 00:48:49,2025-06-12 05:43:49,295,86.96940505391501,295.0,2025,6,Premium,Saúde
15867,3,1,2023-09-17 13:11:59,2023-09-17 17:18:59,247,119.73805434147545,247.0,2023,9,Basico,Residencial
15868,506,4,2024-05-19 05:44:24,2024-05-19 07:55:24,131,240.28160557071644,131.0,2024,5,Essencial,Saúde
15869,2069,4,2024-10-10 16:14:38,2024-10-10 20:56:38,282,70.67909725037212,282.0,2024,10,Premium,Saúde
15870,4072,1,2023-06-22 11:28:08,2023-06-22 15:49:08,261,220.823877667668,261.0,2023,6,Basico,Residencial
15871,2946,4,2025-10-04 05:46:13,2025-10-04 06:59:13,73,127.76377200811022,73.0,2025,10,Basico,Saúde
15872,2452,1,2024-08-20 00:34:25,2024-08-20 04:41:25,247,90.73142838522207,247.0,2024,8,Premium,Residencial
15873,375,1,2023-02-06 02:33:44,2023-02-06 04:31:44,118,243.17712678142388,118.0,2023,2,Essencial,Residencial
15874,2251,5,2023-02-20 19:35:21,2023-02-20 22:56:21,201,159.9299135804305,201.0,2023,2,Essencial,Benefícios
15875,3656,5,2024-07-31 06:31:19,2024-07-31 10:34:19,243,219.20052228424052,243.0,2024,7,Essencial,Benefícios
15876,2441,3,2025-08-21 20:23:20,2025-08-22 01:14:20,291,232.78880292658604,291.0,2025,8,Essencial,Saúde
15877,2657,2,2023-12-21 02:50:26,2023-12-21 05:57:26,187,74.95440538200289,187.0,2023,12,Basico,Automotivo
15878,4637,6,2023-09-26 02:08:49,2023-09-26 03:42:49,94,133.9302425038917,94.0,2023,9,Essencial,Pet
15879,4052,2,2025-09-16 01:55:54,2025-09-16 05:31:54,216,105.93025025887717,216.0,2025,9,Premium,Automotivo
15880,1017,1,2025-08-10 06:45:02,2025-08-10 10:08:02,203,133.39238483451152,203.0,2025,8,Basico,Residencial
15881,1050,1,2024-08-31 10:11:21,2024-08-31 12:17:21,126,160.2831846908634,126.0,2024,8,Basico,Residencial
15882,376,4,2023-05-15 05:41:10,2023-05-15 06:10:10,29,66.73210442147015,29.0,2023,5,Premium,Saúde
15883,1283,4,2023-03-10 12:35:54,2023-03-10 16:16:54,221,238.63767910257343,221.0,2023,3,Premium,Saúde
15884,4202,6,2024-08-26 01:44:10,2024-08-26 03:35:10,111,101.58366610386936,111.0,2024,8,Essencial,Pet
15885,2973,8,2024-12-28 19:37:56,2024-12-28 21:52:56,135,105.64961382085076,135.0,2024,12,Basico,Jurídico
15886,4954,7,2024-02-29 18:59:06,2024-02-29 19:41:06,42,83.86964703008903,42.0,2024,2,Essencial,Seguro
15887,2731,1,2025-12-03 23:26:23,2025-12-04 02:17:23,171,187.47494270362915,171.0,2025,12,Essencial,Residencial
15888,1870,7,2024-03-16 22:30:45,2024-03-17 00:38:45,128,136.4332072209991,128.0,2024,3,Essencial,Seguro
15889,3644,6,2023-10-01 16:33:22,2023-10-01 18:15:22,102,128.02050746814393,102.0,2023,10,Basico,Pet
15890,2900,7,2023-01-20 16:52:14,2023-01-20 21:33:14,281,127.69365680925875,281.0,2023,1,Essencial,Seguro
15891,3434,7,2023-10-21 07:24:10,2023-10-21 08:00:10,36,70.61565883146352,36.0,2023,10,Essencial,Seguro
15892,2598,1,2024-05-06 22:08:58,2024-05-06 22:25:58,17,247.28331675233687,17.0,2024,5,Basico,Residencial
15893,2262,5,2024-08-13 10:40:25,2024-08-13 11:54:25,74,189.6003917609928,74.0,2024,8,Essencial,Benefícios
15894,2736,4,2024-03-06 13:37:17,2024-03-06 15:09:17,92,202.97472125724133,92.0,2024,3,Basico,Saúde
15895,1913,6,2025-09-24 20:44:39,2025-09-24 22:12:39,88,199.4507904781051,88.0,2025,9,Essencial,Pet
15896,76,6,2023-06-17 16:02:29,2023-06-17 18:20:29,138,90.22865388703268,138.0,2023,6,Basico,Pet
15897,4686,3,2024-01-07 22:30:53,2024-01-08 02:55:53,265,112.69365829197108,265.0,2024,1,Premium,Saúde
15898,4357,8,2025-10-11 03:38:23,2025-10-11 05:15:23,97,47.98675457990609,97.0,2025,10,Essencial,Jurídico
15899,2110,4,2025-04-07 20:53:07,2025-04-07 21:06:07,13,206.73113124180523,13.0,2025,4,Essencial,Saúde
15900,2979,8,2025-01-17 04:36:16,2025-01-17 07:31:16,175,122.4590645752213,175.0,2025,1,Premium,Jurídico
15901,3462,4,2024-03-30 08:02:56,2024-03-30 12:38:56,276,69.6874319965489,276.0,2024,3,Essencial,Saúde
15902,2043,1,2024-02-25 21:39:25,2024-02-26 02:20:25,281,88.25172617199858,281.0,2024,2,Premium,Residencial
15903,4270,2,2025-12-24 17:26:58,2025-12-24 22:20:58,294,68.80161434489108,294.0,2025,12,Basico,Automotivo
15904,1668,6,2025-04-29 05:37:10,2025-04-29 06:36:10,59,126.87649560502508,59.0,2025,4,Basico,Pet
15905,24,4,2023-11-19 15:45:27,2023-11-19 20:21:27,276,160.78973626330696,276.0,2023,11,Basico,Saúde
15906,3790,1,2023-02-10 20:47:42,2023-02-11 01:04:42,257,176.4870454420737,257.0,2023,2,Premium,Residencial
15907,1370,7,2023-07-20 11:34:54,2023-07-20 13:55:54,141,80.17908082002042,141.0,2023,7,Essencial,Seguro
15908,1174,2,2024-02-22 17:28:40,2024-02-22 19:01:40,93,179.03607436405312,93.0,2024,2,Basico,Automotivo
15909,2287,4,2023-09-21 16:04:46,2023-09-21 20:54:46,290,140.47580335975147,290.0,2023,9,Basico,Saúde
15910,3619,5,2024-08-12 17:42:02,2024-08-12 20:21:02,159,246.81351872631316,159.0,2024,8,Premium,Benefícios
15911,36,2,2023-04-10 03:55:56,2023-04-10 08:48:56,293,88.70197701294491,293.0,2023,4,Essencial,Automotivo
15912,2245,7,2025-06-15 14:45:24,2025-06-15 18:43:24,238,141.0709661283436,238.0,2025,6,Premium,Seguro
15913,346,3,2024-03-18 16:17:23,2024-03-18 19:45:23,208,67.41389459919566,208.0,2024,3,Essencial,Saúde
15914,274,3,2023-02-22 10:53:15,2023-02-22 14:55:15,242,102.64230716086354,242.0,2023,2,Basico,Saúde
15915,2313,5,2023-03-18 05:55:22,2023-03-18 07:44:22,109,141.01001071862947,109.0,2023,3,Basico,Benefícios
15916,3322,8,2024-01-05 13:36:34,2024-01-05 15:32:34,116,49.83028699324242,116.0,2024,1,Essencial,Jurídico
15917,1732,8,2025-11-30 13:16:49,2025-11-30 15:48:49,152,150.09654724035312,152.0,2025,11,Basico,Jurídico
15918,3989,8,2025-02-28 15:18:28,2025-02-28 19:08:28,230,136.50426797750333,230.0,2025,2,Basico,Jurídico
15919,2958,5,2024-06-18 23:42:05,2024-06-19 03:10:05,208,199.1226884600921,208.0,2024,6,Essencial,Benefícios
15920,3512,8,2024-10-28 17:39:14,2024-10-28 22:10:14,271,62.49699037497936,271.0,2024,10,Basico,Jurídico
15921,2698,7,2024-04-22 21:31:08,2024-04-22 22:34:08,63,152.4449195630215,63.0,2024,4,Premium,Seguro
15922,188,1,2024-02-02 07:54:12,2024-02-02 09:26:12,92,91.06012798857378,92.0,2024,2,Essencial,Residencial
15923,3891,2,2025-01-23 15:43:10,2025-01-23 19:19:10,216,176.33934437663524,216.0,2025,1,Basico,Automotivo
15924,4527,6,2025-06-12 02:53:25,2025-06-12 03:41:25,48,169.76904423353724,48.0,2025,6,Premium,Pet
15925,3227,1,2023-11-12 06:44:30,2023-11-12 08:25:30,101,46.08451743164636,101.0,2023,11,Essencial,Residencial
15926,117,8,2025-10-15 04:23:53,2025-10-15 06:56:53,153,172.6699601615366,153.0,2025,10,Essencial,Jurídico
15927,3186,6,2024-04-05 05:34:39,2024-04-05 09:55:39,261,105.1345855298998,261.0,2024,4,Basico,Pet
15928,3138,1,2025-08-07 19:25:58,2025-08-07 22:55:58,210,137.22146322069057,210.0,2025,8,Basico,Residencial
15929,927,4,2025-07-11 09:28:47,2025-07-11 14:26:47,298,233.63087926996215,298.0,2025,7,Basico,Saúde
15930,271,7,2025-01-30 00:14:51,2025-01-30 01:50:51,96,158.4436918034172,96.0,2025,1,Essencial,Seguro
15931,1692,7,2023-07-21 22:23:16,2023-07-22 00:18:16,115,136.92088818798427,115.0,2023,7,Basico,Seguro
15932,1856,8,2025-03-03 02:14:18,2025-03-03 05:35:18,201,66.03781711650615,201.0,2025,3,Basico,Jurídico
15933,2318,1,2024-08-10 02:25:07,2024-08-10 03:46:07,81,33.65270627193313,81.0,2024,8,Basico,Residencial
15934,2632,4,2025-01-22 12:30:58,2025-01-22 13:00:58,30,152.26723486116867,30.0,2025,1,Premium,Saúde
15935,1839,2,2023-02-24 05:07:06,2023-02-24 09:44:06,277,117.5536352671999,277.0,2023,2,Premium,Automotivo
15936,1106,4,2023-04-12 00:56:02,2023-04-12 03:05:02,129,179.55056970183978,129.0,2023,4,Premium,Saúde
15937,3515,8,2024-06-15 23:05:21,2024-06-15 23:44:21,39,38.71226777646391,39.0,2024,6,Premium,Jurídico
15938,3407,6,2023-03-15 02:27:13,2023-03-15 05:45:13,198,75.34119827561254,198.0,2023,3,Basico,Pet
15939,3060,4,2023-06-12 04:21:46,2023-06-12 08:48:46,267,229.6826131331804,267.0,2023,6,Basico,Saúde
15940,3850,5,2023-06-11 20:23:37,2023-06-11 21:54:37,91,222.89387551520755,91.0,2023,6,Premium,Benefícios
15941,129,5,2024-11-07 12:02:18,2024-11-07 13:23:18,81,47.084428126282525,81.0,2024,11,Premium,Benefícios
15942,136,7,2024-03-06 19:43:18,2024-03-06 23:18:18,215,183.8478711720094,215.0,2024,3,Premium,Seguro
15943,2026,1,2024-02-26 20:11:13,2024-02-26 20:30:13,19,214.5082136174472,19.0,2024,2,Premium,Residencial
15944,4543,8,2024-06-14 00:22:52,2024-06-14 02:42:52,140,248.9134558764817,140.0,2024,6,Essencial,Jurídico
15945,3989,3,2025-12-24 22:04:25,2025-12-25 00:41:25,157,95.92451962481844,157.0,2025,12,Basico,Saúde
15946,2794,7,2025-03-03 00:49:45,2025-03-03 01:15:45,26,90.58878332442524,26.0,2025,3,Basico,Seguro
15947,4440,3,2024-02-06 16:51:40,2024-02-06 20:40:40,229,181.3520980224456,229.0,2024,2,Essencial,Saúde
15948,4643,7,2023-06-23 13:48:40,2023-06-23 17:05:40,197,163.47664333234346,197.0,2023,6,Essencial,Seguro
15949,1842,3,2023-04-08 21:18:27,2023-04-08 23:13:27,115,223.5361072800334,115.0,2023,4,Basico,Saúde
15950,2323,7,2023-05-28 07:05:54,2023-05-28 11:51:54,286,58.42335564902844,286.0,2023,5,Essencial,Seguro
15951,3440,6,2024-04-06 22:55:16,2024-04-07 00:30:16,95,236.04361083976224,95.0,2024,4,Premium,Pet
15952,1304,8,2025-03-17 04:35:16,2025-03-17 05:58:16,83,67.0753551424245,83.0,2025,3,Premium,Jurídico
15953,4662,4,2024-07-21 16:09:00,2024-07-21 19:55:00,226,43.06626306093315,226.0,2024,7,Premium,Saúde
15954,3901,5,2023-10-17 10:38:01,2023-10-17 14:58:01,260,59.06457575010184,260.0,2023,10,Basico,Benefícios
15955,2628,8,2023-07-17 11:26:13,2023-07-17 12:26:13,60,192.89291803907597,60.0,2023,7,Premium,Jurídico
15956,4956,7,2023-03-30 22:24:46,2023-03-30 23:06:46,42,200.63929837366612,42.0,2023,3,Essencial,Seguro
15957,852,3,2024-01-14 01:25:17,2024-01-14 05:09:17,224,223.14589609234025,224.0,2024,1,Basico,Saúde
15958,2573,4,2023-03-02 16:58:54,2023-03-02 18:33:54,95,207.6883949048288,95.0,2023,3,Basico,Saúde
15959,3501,2,2025-04-09 20:37:34,2025-04-10 00:29:34,232,46.11777181543756,232.0,2025,4,Essencial,Automotivo
15960,1931,7,2025-03-11 02:49:28,2025-03-11 04:25:28,96,191.07774772926268,96.0,2025,3,Basico,Seguro
15961,418,5,2024-04-06 19:40:29,2024-04-06 22:55:29,195,242.7530452729268,195.0,2024,4,Premium,Benefícios
15962,734,3,2025-07-08 08:57:45,2025-07-08 09:13:45,16,88.90679037239357,16.0,2025,7,Premium,Saúde
15963,4780,2,2025-05-30 10:01:38,2025-05-30 11:49:38,108,73.90220648541654,108.0,2025,5,Essencial,Automotivo
15964,3646,1,2023-03-05 04:21:58,2023-03-05 07:36:58,195,125.7586674378753,195.0,2023,3,Basico,Residencial
15965,4213,2,2024-12-02 12:19:25,2024-12-02 14:18:25,119,61.596946492472114,119.0,2024,12,Premium,Automotivo
15966,3770,4,2023-08-14 16:43:08,2023-08-14 20:51:08,248,88.02604280306808,248.0,2023,8,Premium,Saúde
15967,2333,6,2023-08-24 09:56:46,2023-08-24 13:09:46,193,234.3989201737384,193.0,2023,8,Essencial,Pet
15968,4969,1,2024-03-08 10:53:02,2024-03-08 11:58:02,65,145.3931146870505,65.0,2024,3,Basico,Residencial
15969,1370,1,2025-08-24 15:56:17,2025-08-24 20:30:17,274,52.261606580427184,274.0,2025,8,Essencial,Residencial
15970,2348,8,2025-11-06 17:45:42,2025-11-06 19:40:42,115,181.39735249255943,115.0,2025,11,Premium,Jurídico
15971,1774,4,2023-08-01 02:41:35,2023-08-01 03:31:35,50,35.77134713038534,50.0,2023,8,Premium,Saúde
15972,3828,4,2023-06-08 23:35:25,2023-06-09 04:10:25,275,166.14806067670068,275.0,2023,6,Premium,Saúde
15973,3,7,2023-08-13 12:46:03,2023-08-13 15:01:03,135,220.1532439267569,135.0,2023,8,Basico,Seguro
15974,2260,8,2024-12-16 14:13:20,2024-12-16 16:42:20,149,101.01149098257493,149.0,2024,12,Basico,Jurídico
15975,3477,3,2025-05-05 22:49:37,2025-05-06 02:45:37,236,233.2253740865806,236.0,2025,5,Essencial,Saúde
15976,3353,7,2023-07-02 09:10:30,2023-07-02 09:46:30,36,49.235415264008346,36.0,2023,7,Basico,Seguro
15977,1293,5,2025-02-17 10:27:52,2025-02-17 11:10:52,43,148.59697297422696,43.0,2025,2,Basico,Benefícios
15978,2563,3,2023-07-30 14:19:23,2023-07-30 15:31:23,72,92.57665738170256,72.0,2023,7,Basico,Saúde
